"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686219901015487E9,"2023-06-08 12:25:01.015 UTC+02:00"
"PAUSE",5.798797991668107E1,1.686219959003521E9,"2023-06-08 12:25:59.004 UTC+02:00"
