"event","experiment time","system time","system time text"
"START",0.000000000E0,1686771972.006,"2023-06-14 21:46:12.006 UTC+02:00"
"PAUSE",4.066918733E1,1686772012.675,"2023-06-14 21:46:52.675 UTC+02:00"
