"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220171.403,"2023-06-08 12:29:31.403 UTC+02:00"
"PAUSE",6.821520648E1,1686220239.618,"2023-06-08 12:30:39.618 UTC+02:00"
