"event","experiment time","system time","system time text"
"START",0.000000000E0,1685963131.376,"2023-06-05 13:05:31.376 UTC+02:00"
"PAUSE",8.393281386E1,1685963215.309,"2023-06-05 13:06:55.309 UTC+02:00"
