"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686221540215591E9,"2023-06-08 12:52:20.216 UTC+02:00"
"PAUSE",3.984899800000130E1,1.686221580064855E9,"2023-06-08 12:53:00.065 UTC+02:00"
