"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220381.258,"2023-06-08 12:33:01.258 UTC+02:00"
"PAUSE",6.294534044E1,1686220444.203,"2023-06-08 12:34:04.203 UTC+02:00"
