"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685962279644216E9,"2023-06-05 12:51:19.644 UTC+02:00"
"PAUSE",8.978302675000123E1,1.685962369426838E9,"2023-06-05 12:52:49.427 UTC+02:00"
