"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222261.762,"2023-06-08 13:04:21.762 UTC+02:00"
"PAUSE",4.215675821E1,1686222303.919,"2023-06-08 13:05:03.919 UTC+02:00"
