"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.619938700E-2,3.221250153E1,3.900000095E0,-3.463125229E1
5.619938700E-2,3.178125191E1,4.687500000E0,-3.468750000E1
6.619938700E-2,3.202500153E1,4.293750286E0,-3.461250305E1
7.619938700E-2,3.223125076E1,4.593750000E0,-3.483750153E1
8.619938700E-2,3.230625153E1,4.650000095E0,-3.461250305E1
9.619938700E-2,3.240000153E1,4.743750095E0,-3.483750153E1
1.061993870E-1,3.223125076E1,4.893750191E0,-3.506250000E1
1.161993870E-1,3.195000076E1,5.062500000E0,-3.517500305E1
1.261993870E-1,3.200625229E1,5.400000095E0,-3.528750229E1
1.361993870E-1,3.202500153E1,5.456250191E0,-3.568125153E1
1.461993870E-1,3.187500191E1,5.775000095E0,-3.609375000E1
1.561993870E-1,3.136875153E1,5.625000000E0,-3.626250076E1
1.661993870E-1,3.105000114E1,5.568750381E0,-3.658125305E1
1.761993870E-1,3.069375038E1,5.662500381E0,-3.686250305E1
1.861993870E-1,3.054375076E1,5.681250095E0,-3.706875229E1
1.961993870E-1,3.022500038E1,5.418750286E0,-3.740625000E1
2.061993870E-1,2.949375153E1,5.250000000E0,-3.772500229E1
2.161993870E-1,2.891250038E1,5.025000095E0,-3.787500000E1
2.261993870E-1,2.842500114E1,5.212500095E0,-3.810000229E1
2.361993870E-1,2.806875038E1,5.325000286E0,-3.841875076E1
2.461993870E-1,2.743125153E1,5.737500191E0,-3.901875305E1
2.561993870E-1,2.696250153E1,5.550000191E0,-3.935625076E1
2.661993870E-1,2.636250114E1,5.493750095E0,-3.935625076E1
2.761993870E-1,2.596875191E1,5.718750000E0,-3.956250000E1
2.861993870E-1,2.555625153E1,5.718750000E0,-4.003125000E1
2.961993870E-1,2.525625038E1,5.775000095E0,-4.038750076E1
3.061993870E-1,2.469375038E1,5.306250095E0,-4.072500229E1
3.161993870E-1,2.441250038E1,5.268750191E0,-4.096875000E1
3.261993870E-1,2.426250076E1,4.912500381E0,-4.108125305E1
3.361993870E-1,2.396250153E1,4.968750000E0,-4.125000000E1
3.461993870E-1,2.356875038E1,4.818750381E0,-4.188750076E1
3.561993870E-1,2.334375000E1,4.725000381E0,-4.213125229E1
3.661993870E-1,2.325000000E1,4.537500381E0,-4.200000000E1
3.761993870E-1,2.311875153E1,4.537500381E0,-4.185000229E1
3.861993870E-1,2.295000076E1,4.650000095E0,-4.177500153E1
3.961993870E-1,2.283750153E1,4.537500381E0,-4.190625000E1
4.061993870E-1,2.265000153E1,4.481250286E0,-4.185000229E1
4.161993870E-1,2.242500114E1,4.575000286E0,-4.196250153E1
4.261993870E-1,2.255625153E1,4.800000191E0,-4.194375229E1
