"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.643833334E-3,1.197659454E0,5.053491211E-1,1.026146118E1
1.357183332E-2,1.187630310E0,7.312294006E-1,1.147019760E1
2.350083331E-2,1.024469604E0,8.008346558E-1,1.126826752E1
3.342883335E-2,1.136137390E0,5.932164001E-1,1.067295547E1
4.335683334E-2,1.169517975E0,1.200503540E-1,1.033510803E1
5.328583333E-2,1.303339691E0,2.426454163E-1,1.027912445E1
6.321383332E-2,1.486408997E0,3.351530457E-1,1.027702881E1
7.314283331E-2,1.750908966E0,6.650669861E-1,9.936187592E0
8.307083335E-2,1.906585236E0,9.505233765E-1,9.548942871E0
9.299883334E-2,1.942061462E0,7.939489746E-1,9.201365662E0
1.029278333E-1,1.942061462E0,6.096821594E-1,9.034163361E0
1.128558333E-1,1.996248779E0,6.524931335E-1,9.202712860E0
1.227838334E-1,2.052980804E0,7.032376099E-1,9.485025787E0
1.327128334E-1,2.067949677E0,6.295907593E-1,9.689949646E0
1.426408333E-1,2.025887146E0,5.243595886E-1,9.709558868E0
1.525688333E-1,1.996248779E0,3.567082214E-1,9.705966339E0
1.624978333E-1,2.030078430E0,2.433938599E-1,9.803413696E0
1.724258334E-1,2.203567657E0,2.908451843E-1,9.892628174E0
1.823538333E-1,2.444416809E0,4.501139832E-1,9.839937744E0
1.922828333E-1,2.571951599E0,5.598358154E-1,9.613309021E0
2.022108333E-1,2.566862183E0,6.065386963E-1,9.168434143E0
2.121388334E-1,2.542163544E0,6.038442993E-1,8.742420044E0
2.220678334E-1,2.350711670E0,6.048921204E-1,8.557554474E0
2.319958333E-1,2.126028900E0,5.887257385E-1,8.655600586E0
2.419270833E-1,1.917362823E0,5.231620789E-1,8.948541412E0
2.518560833E-1,1.701511688E0,4.592449951E-1,9.341474304E0
2.617840833E-1,1.567989349E0,2.707868958E-1,9.732760620E0
2.717120833E-1,1.410816193E0,-5.119354248E-2,9.989327087E0
2.816410834E-1,1.273851013E0,-3.318598938E-1,1.018362305E1
2.915690833E-1,1.240021362E0,-4.454736328E-1,1.030696655E1
3.014970833E-1,1.385668488E0,-4.876858521E-1,1.017793488E1
3.114260833E-1,1.941313019E0,-5.331912231E-1,1.050799850E1
3.213540833E-1,2.468067627E0,-3.682342529E-1,1.080423248E1
3.312820834E-1,2.770738220E0,-1.725910950E-1,1.075064392E1
