"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222072.024,"2023-06-08 13:01:12.024 UTC+02:00"
"PAUSE",4.076172306E1,1686222112.786,"2023-06-08 13:01:52.786 UTC+02:00"
