"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.568621500E-2,-3.375028074E-2,-5.054906011E-2,-1.366809942E-2
2.053658000E-2,-6.307178736E-2,-6.276635826E-2,-2.222020552E-2
2.538689300E-2,-8.261945844E-2,-5.910116807E-2,-3.321577236E-2
3.023725700E-2,-8.384118974E-2,-2.977965772E-2,-4.726566374E-2
3.508762200E-2,-6.307178736E-2,2.214384824E-2,-5.826122686E-2
3.993798600E-2,-2.458730713E-2,8.200860023E-2,-5.887209252E-2
4.478829900E-2,2.916879393E-2,1.363755614E-1,-5.093085021E-2
4.963866300E-2,8.842267841E-2,1.736383140E-1,-3.504836559E-2
5.448902800E-2,1.550069451E-1,1.937968582E-1,-1.305723470E-2
5.933939300E-2,2.160934210E-1,1.925751269E-1,8.933897130E-3
6.418970500E-2,2.661843300E-1,1.760817766E-1,2.787070535E-2
6.904007000E-2,2.973384261E-1,1.485928595E-1,3.764454275E-2
7.389043400E-2,3.065013885E-1,1.198822111E-1,3.947713599E-2
7.874079900E-2,2.991710305E-1,9.728021920E-2,3.275762498E-2
8.359111100E-2,2.784016132E-1,8.506292105E-2,1.809686981E-2
8.844147600E-2,2.515235841E-1,8.384118974E-2,-2.061668551E-3
9.329184000E-2,2.191477418E-1,8.811724186E-2,-2.405280061E-2
9.814220500E-2,1.916588247E-1,9.605848789E-2,-4.787652567E-2
1.029925700E-1,1.678351015E-1,1.003345400E-1,-7.414371520E-2
1.078428820E-1,1.507308781E-1,9.911280870E-2,-9.613484144E-2
1.126932470E-1,1.409570426E-1,1.088866442E-1,-1.150716543E-1
1.175436110E-1,1.317940801E-1,1.357647032E-1,-1.278998107E-1
1.223939760E-1,1.146898642E-1,1.510363221E-1,-1.382845193E-1
1.272442880E-1,9.025526792E-2,1.473711282E-1,-1.486692131E-1
1.320946530E-1,6.520981342E-2,1.345429718E-1,-1.633299738E-1
1.369450180E-1,4.199695215E-2,1.211039424E-1,-1.834885031E-1
1.417953820E-1,2.428187430E-2,1.113301069E-1,-2.054796368E-1
1.466457470E-1,8.399390616E-3,1.003345400E-1,-2.286925018E-1
1.514960590E-1,-8.093958721E-3,8.811724186E-2,-2.500727773E-1
1.563464240E-1,-2.703076601E-2,8.017600328E-2,-2.659552395E-1
1.611967880E-1,-4.902189970E-2,9.239330143E-2,-2.738964856E-1
1.660471530E-1,-7.712167501E-2,1.137735620E-1,-2.726747692E-1
1.708975180E-1,-1.143844277E-1,1.375972927E-1,-2.616792023E-1
1.757478300E-1,-1.504254490E-1,1.632536054E-1,-2.464075834E-1
1.805981950E-1,-1.834121495E-1,1.937968582E-1,-2.299142331E-1
1.854485590E-1,-2.157879770E-1,2.237292230E-1,-2.097556889E-1
1.902989240E-1,-2.390008420E-1,2.603811026E-1,-1.853211075E-1
