"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686656176116366E9,"2023-06-13 13:36:16.116 UTC+02:00"
"PAUSE",6.643483562499750E1,1.686656242551664E9,"2023-06-13 13:37:22.552 UTC+02:00"
