"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221543.859,"2023-06-08 12:52:23.859 UTC+02:00"
"PAUSE",3.742830274E1,1686221581.287,"2023-06-08 12:53:01.287 UTC+02:00"
