"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.959485600E-2,2.156250000E0,7.368750095E0,-4.680000305E1
4.959485600E-2,2.268750191E0,6.581250191E0,-4.636875153E1
5.959485600E-2,2.025000095E0,6.356250286E0,-4.651875305E1
6.959485600E-2,2.400000095E0,6.825000286E0,-4.623750305E1
7.959485600E-2,2.418750048E0,7.050000191E0,-4.616250229E1
8.959485600E-2,2.718750000E0,7.350000381E0,-4.638750076E1
9.959485600E-2,2.737500191E0,7.650000095E0,-4.631250000E1
1.095948560E-1,2.737500191E0,7.875000477E0,-4.625625229E1
1.195948560E-1,3.225000143E0,8.175000191E0,-4.623750305E1
1.295948560E-1,3.618750095E0,8.737500191E0,-4.605000305E1
1.395948560E-1,4.200000286E0,9.468750000E0,-4.573125076E1
1.495948560E-1,4.518750191E0,9.918750763E0,-4.560000229E1
1.595948560E-1,5.456250191E0,1.048125076E1,-4.546875000E1
1.695948560E-1,6.018750191E0,1.095000076E1,-4.513125229E1
1.795948560E-1,6.993750095E0,1.098750019E1,-4.479375076E1
1.895948560E-1,7.425000191E0,1.104375076E1,-4.462500000E1
1.995948560E-1,7.837500095E0,1.138125038E1,-4.445625305E1
2.095948560E-1,8.231250763E0,1.170000076E1,-4.440000153E1
2.195948560E-1,8.437500000E0,1.160625076E1,-4.436250305E1
2.295948560E-1,8.643750191E0,1.156875038E1,-4.421250153E1
2.395948560E-1,8.643750191E0,1.134375000E1,-4.406250000E1
2.495948560E-1,8.718750000E0,1.125000000E1,-4.423125076E1
2.595948560E-1,8.643750191E0,1.149375057E1,-4.434375000E1
2.695948560E-1,9.093750000E0,1.185000038E1,-4.451250076E1
2.795948560E-1,9.262500763E0,1.168125057E1,-4.423125076E1
2.895948560E-1,9.375000000E0,1.179375076E1,-4.413750076E1
2.995948560E-1,9.525000572E0,1.201875019E1,-4.430625153E1
3.095948560E-1,9.900000572E0,1.218750095E1,-4.441875076E1
3.195948560E-1,9.881250381E0,1.263750076E1,-4.451250076E1
3.295948560E-1,9.993750572E0,1.275000095E1,-4.419375229E1
3.395948560E-1,1.006875038E1,1.288125038E1,-4.423125076E1
3.495948560E-1,1.021875000E1,1.280625057E1,-4.406250000E1
3.595948560E-1,1.006875038E1,1.295625019E1,-4.396875000E1
3.695948560E-1,1.033125019E1,1.276875019E1,-4.410000229E1
3.795948560E-1,1.070625019E1,1.276875019E1,-4.410000229E1
3.895948560E-1,1.081875038E1,1.278750038E1,-4.415625000E1
3.995948560E-1,1.081875038E1,1.252500057E1,-4.413750076E1
4.095948560E-1,1.080000019E1,1.228125095E1,-4.408125305E1
4.195948560E-1,1.070625019E1,1.190625000E1,-4.426875305E1
4.295948560E-1,1.061250019E1,1.177500057E1,-4.441875076E1
