"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.177539280E-1,5.324592890E1,1.040907450E1,2.146621812E1,0.000000000E0,0.000000000E0,1.756599998E1,2.776921988E0
1.979245832E0,5.324601213E1,1.040946089E1,1.587151876E1,0.000000000E0,0.000000000E0,7.592847347E0,8.894087791E0
2.977913020E0,5.324602587E1,1.040946808E1,1.567848320E1,5.199999809E-1,3.529999924E1,4.903419971E0,5.928528786E0
3.977866145E0,5.324603437E1,1.040947741E1,1.588845412E1,6.600000262E-1,3.590000153E1,5.145764828E0,5.650027752E0
4.977870415E0,5.324602201E1,1.040945907E1,2.023145869E1,2.399999946E-1,5.040000153E1,6.189718723E0,6.547165871E0
5.977854060E0,5.324600647E1,1.040943413E1,2.177947761E1,2.099999905E0,2.678999939E2,6.160781384E0,7.145799637E0
6.977848226E0,5.324600935E1,1.040944270E1,2.160559011E1,3.600000143E-1,1.350000000E1,5.762261868E0,6.899526119E0
7.978254581E0,5.324601316E1,1.040944013E1,2.443335552E1,4.799999893E-1,3.050000000E2,5.772291183E0,6.700327396E0
8.977798799E0,5.324602059E1,1.040943555E1,2.697072179E1,7.300000191E-1,3.350000000E2,5.581993580E0,6.340578556E0
9.977644423E0,5.324603102E1,1.040942986E1,2.842716037E1,1.049999952E0,3.315000000E2,6.340459824E0,6.470311642E0
1.097738890E1,5.324604169E1,1.040942287E1,2.886132190E1,6.600000262E-1,3.345000000E2,6.047634125E0,6.375661850E0
1.197740510E1,5.324605238E1,1.040941366E1,3.121546706E1,1.049999952E0,3.277999878E2,5.932087898E0,6.297483921E0
1.297829645E1,5.324606172E1,1.040940354E1,3.175253283E1,8.999999762E-1,3.280000000E2,6.250551701E0,6.521222115E0
1.397824229E1,5.324606913E1,1.040939647E1,3.216612056E1,8.399999738E-1,3.375000000E2,5.880362034E0,6.220418453E0
1.497832781E1,5.324607590E1,1.040938638E1,3.227172489E1,1.059999943E0,3.356000061E2,5.896618843E0,6.145426273E0
1.597783703E1,5.324608252E1,1.040937557E1,3.448847423E1,8.999999762E-1,3.300000000E2,6.102324963E0,6.274737835E0
1.697775609E1,5.324608692E1,1.040936295E1,3.525978619E1,8.999999762E-1,3.215000000E2,6.162755966E0,6.118285179E0
1.797794421E1,5.324609158E1,1.040935378E1,3.598831182E1,8.700000048E-1,3.327000122E2,6.159442902E0,6.321473122E0
1.897785463E1,5.324609566E1,1.040934461E1,3.709855043E1,8.199999928E-1,3.418999939E2,5.788763523E0,6.122060299E0
1.997816062E1,5.324610004E1,1.040933872E1,3.784825378E1,8.500000238E-1,3.582999878E2,5.772277832E0,6.145627499E0
2.097808312E1,5.324610505E1,1.040933205E1,3.866766050E1,9.100000262E-1,3.568999939E2,5.433563709E0,5.806647778E0
2.197807609E1,5.324611035E1,1.040932484E1,4.238550532E1,6.999999881E-1,3.487000122E2,5.761973858E0,6.036206245E0
2.297764911E1,5.324611645E1,1.040931336E1,4.352333563E1,1.110000014E0,3.313999939E2,6.343953133E0,6.268352985E0
2.397834937E1,5.324612623E1,1.040930290E1,4.431986262E1,1.009999990E0,3.360000000E2,6.695346355E0,6.221518993E0
2.497795796E1,5.324613620E1,1.040929470E1,4.428380861E1,1.059999943E0,3.532999878E2,6.256847858E0,6.065101624E0
2.597789588E1,5.324614465E1,1.040929084E1,4.456476752E1,9.599999785E-1,1.729999924E1,6.343679428E0,6.153666973E0
