"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.571532000E-3,-3.775908053E-1,-1.744782478E-1,6.039925665E-2
1.332648000E-2,-3.953058720E-1,-9.628756344E-2,3.779725730E-2
1.808132400E-2,-4.069122970E-1,-2.214384731E-3,-7.635809743E-5
2.283621900E-2,-4.142426848E-1,5.642863363E-2,-7.154753804E-2
2.759111500E-2,-4.301251769E-1,1.150716543E-1,-1.540142894E-1
3.234595900E-2,-4.460076392E-1,2.134208828E-1,-2.432005405E-1
3.710085500E-2,-4.551706314E-1,3.313177824E-1,-3.378845751E-1
4.185569900E-2,-4.539488852E-1,4.205040336E-1,-4.362338185E-1
4.661059400E-2,-4.453967810E-1,4.260018170E-1,-5.388590693E-1
5.136549000E-2,-4.527271688E-1,3.649153411E-1,-6.347648501E-1
5.612033400E-2,-4.704422355E-1,2.946659029E-1,-7.050142884E-1
6.087523000E-2,-4.704422355E-1,2.384663373E-1,-7.349466681E-1
6.563012600E-2,-4.563923478E-1,1.853211075E-1,-7.245619893E-1
7.038496900E-2,-4.398989975E-1,1.028543562E-1,-6.842449307E-1
7.513986500E-2,-4.240165055E-1,-2.054032870E-2,-6.268236041E-1
7.989470900E-2,-4.056905806E-1,-1.695913374E-1,-5.602393746E-1
8.464960500E-2,-3.818668425E-1,-3.223075271E-1,-4.796051979E-1
8.940450100E-2,-3.580431044E-1,-4.530325830E-1,-3.806451261E-1
9.415934400E-2,-3.360520005E-1,-5.709294677E-1,-2.615264952E-1
9.891424000E-2,-3.177260458E-1,-7.004328370E-1,-1.289688200E-1
1.036690840E-1,-3.110065162E-1,-8.946878314E-1,-4.283689335E-2
1.084239800E-1,-3.262781501E-1,-1.014417291E0,1.145371469E-3
1.131788760E-1,-3.678169549E-1,-1.005865216E0,2.985601686E-2
1.179337190E-1,-4.197404683E-1,-9.368374944E-1,4.024071619E-2
1.226886150E-1,-4.734965563E-1,-8.922443390E-1,3.046688065E-2
1.274435110E-1,-5.315287113E-1,-9.478330612E-1,8.475748822E-3
1.321983550E-1,-5.926151872E-1,-1.132314205E0,-2.512181364E-2
1.369532510E-1,-6.378191710E-1,-1.382768750E0,-4.772381112E-2
1.417080940E-1,-6.500364542E-1,-1.594738841E0,-4.466948658E-2
1.464629900E-1,-6.329322457E-1,-1.728518248E0,-1.656970754E-2
1.512178340E-1,-5.950586796E-1,-1.808541536E0,1.886045001E-2
1.559727300E-1,-5.498546362E-1,-1.840917349E0,3.168861195E-2
1.607276260E-1,-4.747183025E-1,-1.741346359E0,3.168861195E-2
1.654824690E-1,-3.794233799E-1,-1.559919596E0,5.123628303E-2
1.702373650E-1,-2.761872411E-1,-1.409646869E0,1.214857325E-1
1.749922610E-1,-1.619555205E-1,-1.310686707E0,2.265544683E-1
1.797471050E-1,-4.039343446E-2,-1.253265500E0,3.340666890E-1
1.845020010E-1,8.177952468E-2,-1.248378515E0,4.183660150E-1
1.892568440E-1,1.874591261E-1,-1.300912857E0,4.782307744E-1
1.940117400E-1,2.729802132E-1,-1.446298718E0,5.118283033E-1
1.987666360E-1,3.334558010E-1,-1.606956124E0,5.545888543E-1
2.035214800E-1,3.633881807E-1,-1.695531607E0,6.315578222E-1
2.082763760E-1,3.578903973E-1,-1.674762130E0,7.506764531E-1
2.130312190E-1,3.151298761E-1,-1.568471670E0,8.997274637E-1
2.177861150E-1,2.381609082E-1,-1.404149055E0,1.050611019E0
2.225409590E-1,1.349247545E-1,-1.198898435E0,1.183779597E0
2.272958550E-1,1.763872057E-2,-9.954805374E-1,1.296789527E0
2.320507510E-1,-1.063668281E-1,-8.824705482E-1,1.384754062E0
2.368055940E-1,-2.297615111E-1,-8.867465854E-1,1.444618821E0
2.415604900E-1,-3.342193961E-1,-9.502764940E-1,1.478827238E0
2.463153340E-1,-4.209621847E-1,-1.023580313E0,1.488601089E0
2.510702300E-1,-4.930442274E-1,-1.079779863E0,1.483103275E0
2.558251260E-1,-5.590176582E-1,-1.112766504E0,1.469664335E0
2.605799690E-1,-6.164389253E-1,-1.115210056E0,1.452560067E0
2.653348650E-1,-6.653081179E-1,-1.091997147E0,1.434234142E0
2.700897090E-1,-7.135664225E-1,-1.062064767E0,1.414075613E0
2.748446050E-1,-7.642682195E-1,-1.048014879E0,1.381699800E0
2.795995010E-1,-8.229112029E-1,-1.044349670E0,1.322445869E0
2.843543440E-1,-8.864411712E-1,-1.059621334E0,1.233259678E0
2.891092400E-1,-9.432515502E-1,-1.101160169E0,1.121471405E0
2.938640840E-1,-9.835686684E-1,-1.150640130E0,9.895246029E-1
