"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686120249113286E9,"2023-06-07 08:44:09.113 UTC+02:00"
"PAUSE",6.599510050000390E1,1.686120315108086E9,"2023-06-07 08:45:15.108 UTC+02:00"
"START",6.599510050000390E1,1.686120318604415E9,"2023-06-07 08:45:18.604 UTC+02:00"
"PAUSE",6.795784354166244E1,1.686120320567148E9,"2023-06-07 08:45:20.567 UTC+02:00"
