"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653724606129E9,"2023-06-13 12:55:24.606 UTC+02:00"
"PAUSE",3.138870041666087E1,1.686653755995004E9,"2023-06-13 12:55:55.995 UTC+02:00"
