"event","experiment time","system time","system time text"
"START",0.000000000E0,1686042106.133,"2023-06-06 11:01:46.133 UTC+02:00"
"PAUSE",1.502243224E2,1686042256.358,"2023-06-06 11:04:16.358 UTC+02:00"
