"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.097467184E-1,5.323490711E1,1.040518380E1,2.141920167E1,0.000000000E0,1.113405724E2,4.736817717E0,4.736817717E0
1.209440947E0,5.323490997E1,1.040519119E1,2.140945042E1,0.000000000E0,1.113405789E2,4.736615717E0,4.736615717E0
2.209948540E0,5.323490997E1,1.040519119E1,2.140945042E1,0.000000000E0,1.113405789E2,4.737945330E0,4.737945330E0
3.209943533E0,5.323491290E1,1.040519012E1,2.169633826E1,0.000000000E0,1.113405784E2,4.737871124E0,4.737871124E0
4.209380031E0,5.323491440E1,1.040518280E1,2.131336195E1,0.000000000E0,2.682243891E2,4.736953280E0,4.736953280E0
5.209970713E0,5.323491133E1,1.040517359E1,2.103133920E1,4.513859429E-1,2.504780370E2,4.738955518E0,4.738955518E0
6.209965825E0,5.323491120E1,1.040517094E1,2.131780854E1,0.000000000E0,2.519816806E2,4.746730637E0,4.746730637E0
7.209961772E0,5.323490870E1,1.040517553E1,2.125536542E1,0.000000000E0,2.519816842E2,4.746201424E0,4.746201424E0
8.209957123E0,5.323491452E1,1.040518477E1,2.145346807E1,0.000000000E0,2.519816917E2,4.752121953E0,4.752121953E0
9.209951997E0,5.323491603E1,1.040520222E1,2.149256230E1,0.000000000E0,2.519817057E2,4.761947848E0,4.761947848E0
1.020994842E1,5.323491423E1,1.040522018E1,2.132623493E1,0.000000000E0,2.519817199E2,4.761988393E0,4.761988393E0
1.120994294E1,5.323490985E1,1.040526115E1,2.184733024E1,1.080393632E0,1.006833668E2,4.785740015E0,4.785740015E0
1.220993924E1,5.323491783E1,1.040531273E1,2.192197571E1,2.362612832E0,8.309047670E1,4.812204078E0,4.812204078E0
1.320993435E1,5.323491854E1,1.040534956E1,2.207186287E1,2.378661691E0,8.298889895E1,4.848136874E0,4.848136874E0
1.420992935E1,5.323491624E1,1.040541033E1,2.195064457E1,3.106623298E0,8.845549815E1,4.915766358E0,4.915766358E0
1.520992553E1,5.323490572E1,1.040546272E1,2.200059187E1,3.348477632E0,9.648616417E1,4.973629624E0,4.973629624E0
1.620992041E1,5.323490513E1,1.040550990E1,2.201214083E1,3.340759445E0,9.596709091E1,4.978187437E0,4.978187437E0
1.720991623E1,5.323491868E1,1.040556191E1,2.133801283E1,3.418192462E0,8.571207681E1,5.014631564E0,5.014631564E0
1.820991135E1,5.323491737E1,1.040562013E1,2.219428727E1,3.631745484E0,8.831014096E1,5.003545173E0,5.003545173E0
1.920990694E1,5.323492511E1,1.040567562E1,2.076121986E1,3.617382279E0,8.354742244E1,5.018564552E0,5.018564552E0
2.020990252E1,5.323492505E1,1.040573315E1,2.122941286E1,3.666933001E0,8.578147402E1,4.987377472E0,4.987377472E0
