"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.917975200E-2,-5.915461779E-1,-9.931133986E-1,3.514763117E-1
2.393438700E-2,-6.501892209E-1,-1.049923897E0,3.502545953E-1
2.868897000E-2,-6.929497123E-1,-1.137277484E0,3.575849831E-1
3.344360600E-2,-7.289907336E-1,-1.238070250E0,3.704131246E-1
3.819818900E-2,-7.741947770E-1,-1.322980404E0,3.783543706E-1
4.295282400E-2,-8.261182308E-1,-1.384066820E0,3.826304376E-1
4.770740800E-2,-8.817069530E-1,-1.473253131E0,3.832412958E-1
5.246204300E-2,-9.385173917E-1,-1.595426083E0,3.526980579E-1
5.721667900E-2,-1.000214696E0,-1.745087981E0,2.873355150E-1
6.197126200E-2,-1.064355493E0,-1.943619013E0,2.054796368E-1
6.672589700E-2,-1.113224745E0,-2.148869514E0,1.291215420E-1
7.148053300E-2,-1.140102744E0,-2.327242136E0,6.131555140E-2
7.623511600E-2,-1.148043990E0,-2.455523729E0,2.672533505E-3
8.098975200E-2,-1.137048483E0,-2.531270981E0,-5.535962060E-2
8.574433500E-2,-1.117500782E0,-2.583805323E0,-1.195004210E-1
9.049897000E-2,-1.101618290E0,-2.621068001E0,-1.879172772E-1
9.525360600E-2,-1.098563910E0,-2.665050268E0,-2.581667304E-1
1.000081890E-1,-1.101618290E0,-2.737132311E0,-3.229183853E-1
1.047628240E-1,-1.110170364E0,-2.812879562E0,-3.766745031E-1
1.095174080E-1,-1.125442028E0,-2.880074739E0,-4.206567705E-1
1.142720430E-1,-1.133994102E0,-2.950324059E0,-4.524217248E-1
1.190266790E-1,-1.121776819E0,-3.071886301E0,-4.719693959E-1
1.237812620E-1,-1.091844440E0,-3.307680130E0,-4.756345749E-1
1.285358970E-1,-1.057025194E0,-3.650985956E0,-4.505891204E-1
1.332904810E-1,-1.030147076E0,-4.019948483E0,-3.888917863E-1
1.380451160E-1,-1.002047300E0,-4.292394161E0,-3.149771392E-1
1.427997520E-1,-9.360738993E-1,-4.319882870E0,-2.373973280E-1
1.475543350E-1,-8.982002735E-1,-4.212370872E0,-1.811977625E-1
1.523089700E-1,-8.676570654E-1,-4.032776356E0,-1.482110620E-1
1.570635540E-1,-7.943533063E-1,-3.801869631E0,-1.249982044E-1
1.618181890E-1,-6.856193542E-1,-3.566075802E0,-1.176678315E-1
1.665728240E-1,-5.774962902E-1,-3.340055943E0,-1.408806890E-1
1.713274080E-1,-4.938078225E-1,-3.129307508E0,-1.995237023E-1
1.760820430E-1,-4.321104586E-1,-2.954600334E0,-2.899316847E-1
1.808366270E-1,-3.960694373E-1,-2.818377495E0,-3.968330324E-1
1.855912620E-1,-3.820195496E-1,-2.685208797E0,-4.994583130E-1
1.903458970E-1,-3.740783334E-1,-2.511723280E0,-5.752055645E-1
1.951004810E-1,-3.661370873E-1,-2.248440504E0,-6.124683022E-1
1.998551160E-1,-3.710239828E-1,-1.927736521E0,-6.106356978E-1
2.046096990E-1,-3.844630122E-1,-1.647349596E0,-5.758163929E-1
2.093643350E-1,-3.924042583E-1,-1.433546901E0,-5.208385587E-1
2.141189700E-1,-3.942368627E-1,-1.246011376E0,-4.603629708E-1
2.188735540E-1,-3.936260045E-1,-1.055421591E0,-4.035525322E-1
2.236281890E-1,-3.954585791E-1,-8.782708645E-1,-3.626246154E-1
2.283827720E-1,-4.040106833E-1,-7.530435324E-1,-3.400225937E-1
2.331374080E-1,-4.137845337E-1,-7.115047574E-1,-3.229183853E-1
2.378920430E-1,-4.302778840E-1,-6.815723777E-1,-3.143662810E-1
2.426466270E-1,-4.431060255E-1,-6.583595276E-1,-3.271944523E-1
2.474012620E-1,-4.449386299E-1,-6.143772602E-1,-3.778962195E-1
2.521558450E-1,-4.278344214E-1,-5.245801210E-1,-4.707476795E-1
2.569104810E-1,-3.807978332E-1,-3.871355653E-1,-5.941423774E-1
2.616651160E-1,-3.032180071E-1,-2.600756884E-1,-7.212022543E-1
2.664196990E-1,-2.018144578E-1,-1.898262352E-1,-8.024472594E-1
2.711743350E-1,-9.613484144E-2,-1.537852138E-1,-8.262709975E-1
2.759289180E-1,-8.170315996E-3,-9.819651395E-2,-8.152754307E-1
2.806835540E-1,5.963567272E-2,-5.971203372E-2,-7.981712222E-1
2.854381890E-1,1.060613990E-1,-4.993819445E-2,-7.926734090E-1
2.901927720E-1,1.402698308E-1,-9.010255337E-3,-8.012255430E-1
2.949474080E-1,1.750891209E-1,5.146535859E-2,-8.122211099E-1
2.997019910E-1,2.086866796E-1,7.712167501E-2,-8.116102219E-1
3.044566270E-1,2.282343507E-1,4.596757516E-2,-7.890082002E-1
3.092112620E-1,2.312886715E-1,-3.772090003E-2,-7.364738584E-1
3.139658450E-1,2.215148360E-1,-1.745546162E-1,-6.619483232E-1
3.187204810E-1,2.190713882E-1,-3.058905303E-1,-5.690969229E-1
3.234750640E-1,2.331212759E-1,-3.816377819E-1,-4.738020003E-1
3.282296990E-1,2.667188346E-1,-5.215258002E-1,-4.090503156E-1
3.329843350E-1,3.278053105E-1,-6.876810193E-1,-3.937787116E-1
3.377389180E-1,4.072177410E-1,-8.153517842E-1,-3.998873532E-1
3.424935540E-1,5.067886710E-1,-9.582940936E-1,-3.980547488E-1
3.472481370E-1,6.216312647E-1,-1.087186575E0,-3.754527569E-1
3.520027720E-1,7.376955748E-1,-1.156214356E0,-3.143662810E-1
3.567574080E-1,8.433752060E-1,-1.131168842E0,-1.915824711E-1
3.615119910E-1,9.264528155E-1,-1.000443816E0,-1.137735695E-2
3.662666270E-1,9.808197618E-1,-7.878628373E-1,2.067013681E-1
3.710212100E-1,9.942587614E-1,-5.294670463E-1,4.308887422E-1
