"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.554594517E-2,5.323170486E1,1.040098279E1,4.110803223E1,-1.000000000E0,-1.000000000E0,8.639288970E1,8.639288970E1
4.760279655E-1,5.323151900E1,1.040108121E1,3.966873932E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.098542094E0,5.323153851E1,1.040106982E1,3.533799880E1,1.834018707E0,1.378069305E2,2.643217090E1,2.643217090E1
4.048537850E0,5.323155041E1,1.040104866E1,3.529358821E1,1.362205148E0,1.393331208E2,2.051759133E1,2.051759133E1
4.998533130E0,5.323156407E1,1.040102014E1,3.527687076E1,1.022238016E0,1.432031643E2,1.754751257E1,1.754751257E1
5.948529720E0,5.323156469E1,1.040100821E1,3.528799573E1,6.159971356E-1,1.585058310E2,1.724686740E1,1.724686740E1
6.898525000E0,5.323156409E1,1.040098233E1,3.529840621E1,5.890520811E-1,1.998439508E2,2.059410021E1,2.059410021E1
7.848727703E0,5.323156559E1,1.040096693E1,3.530835977E1,7.347632051E-1,2.173633152E2,1.309641014E1,1.309641014E1
8.798361540E0,5.323157529E1,1.040095537E1,3.531588365E1,7.343096733E-1,2.387611838E2,1.173975374E1,1.173975374E1
9.748357534E0,5.323157880E1,1.040093600E1,3.533448885E1,7.347632051E-1,2.394185451E2,1.668191448E1,1.668191448E1
1.069834495E1,5.323157932E1,1.040090699E1,3.534925693E1,1.086332202E0,2.487062537E2,1.122281739E1,1.122281739E1
1.164819694E1,5.323158303E1,1.040087135E1,3.536913642E1,2.224879503E0,2.564040920E2,1.429930167E1,1.429930167E1
1.259819221E1,5.323158401E1,1.040082661E1,3.540103075E1,2.742826223E0,2.610971153E2,9.625833064E0,9.625833064E0
1.354779816E1,5.323158770E1,1.040077607E1,3.543414399E1,2.742826223E0,2.619987564E2,1.405282053E1,1.405282053E1
1.449843597E1,5.323158444E1,1.040073740E1,3.543414459E1,2.742826223E0,2.619987255E2,1.405282053E1,1.405282053E1
1.549243093E1,5.323159375E1,1.040067089E1,3.547011400E1,3.033865690E0,2.679024036E2,1.304852396E1,1.304852396E1
1.649239576E1,5.323159481E1,1.040060839E1,3.551299723E1,3.204471350E0,2.603996714E2,1.181767830E1,1.181767830E1
1.749244690E1,5.323159466E1,1.040054562E1,3.554069323E1,3.628487825E0,2.614406365E2,9.800073564E0,9.800073564E0
1.849244237E1,5.323160106E1,1.040046667E1,3.559072184E1,3.741297007E0,2.670612608E2,1.065968587E1,1.065968587E1
1.949195838E1,5.323160566E1,1.040040313E1,3.559006332E1,3.628487825E0,2.691453326E2,1.312254093E1,1.312254093E1
2.049268043E1,5.323160665E1,1.040033417E1,3.560904186E1,3.741297007E0,2.620861812E2,1.816033103E1,1.816033103E1
2.149267590E1,5.323161403E1,1.040026813E1,3.565143054E1,3.734377146E0,2.673026392E2,1.896045424E1,1.896045424E1
2.249267161E1,5.323162050E1,1.040020646E1,3.571759153E1,3.734377146E0,2.682870696E2,1.426820723E1,1.426820723E1
2.349266732E1,5.323161479E1,1.040014998E1,3.577355666E1,3.669692755E0,2.582544937E2,1.156168827E1,1.156168827E1
2.449266243E1,5.323159964E1,1.040009494E1,3.586731959E1,3.669692755E0,2.500202623E2,1.253420072E1,1.253420072E1
2.549265778E1,5.323157966E1,1.040003516E1,3.589487828E1,3.840320587E0,2.408024348E2,8.266928155E0,8.266928155E0
2.649265373E1,5.323154167E1,1.040001670E1,3.589813898E1,3.526278257E0,2.057919116E2,8.559515328E0,8.559515328E0
2.749264944E1,5.323149934E1,1.040000206E1,3.588353997E1,3.977134228E0,1.950590111E2,9.206303417E0,9.206303417E0
2.849264431E1,5.323145780E1,1.039999280E1,3.589677550E1,3.977134228E0,1.903970367E2,8.461414928E0,8.461414928E0
2.949264014E1,5.323141853E1,1.040000223E1,3.592666853E1,4.050815582E0,1.765479315E2,8.875262988E0,8.875262988E0
3.049263549E1,5.323138050E1,1.039999177E1,3.582313038E1,4.172938347E0,1.814215515E2,9.266239616E0,9.266239616E0
3.149263036E1,5.323134395E1,1.039998550E1,3.588165817E1,4.008222580E0,1.799496528E2,1.304437502E1,1.304437502E1
3.249262667E1,5.323129772E1,1.039996604E1,3.590865038E1,4.547822952E0,1.842873309E2,6.571568886E0,6.571568886E0
3.349262154E1,5.323125334E1,1.039995808E1,3.588838718E1,4.406201363E0,1.821504206E2,6.574301599E0,6.574301599E0
3.449261761E1,5.323119228E1,1.039988479E1,3.499163085E1,4.226894078E0,1.791597127E2,5.146999358E0,5.146999358E0
