"event","experiment time","system time","system time text"
"START",0.000000000E0,1686046021.987,"2023-06-06 12:07:01.987 UTC+02:00"
"PAUSE",1.072724620E2,1686046129.260,"2023-06-06 12:08:49.260 UTC+02:00"
