"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685964117456321E9,"2023-06-05 13:21:57.456 UTC+02:00"
"PAUSE",8.549011020833314E1,1.685964202946045E9,"2023-06-05 13:23:22.946 UTC+02:00"
