"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.639939100E-2,6.750000477E0,-5.981250286E0,3.468750238E0
3.639939100E-2,6.581250191E0,-5.700000286E0,3.393750191E0
4.639939100E-2,6.393750191E0,-5.550000191E0,3.543750048E0
5.639939100E-2,6.656250477E0,-5.250000000E0,3.487500191E0
6.639939100E-2,6.562500477E0,-5.081250191E0,3.637500048E0
7.639939100E-2,6.618750095E0,-5.137500286E0,3.806250095E0
8.639939100E-2,6.750000477E0,-5.118750095E0,3.881250143E0
9.639939100E-2,6.806250095E0,-4.968750000E0,3.806250095E0
1.063993910E-1,6.768750191E0,-4.875000000E0,3.937500238E0
1.163993910E-1,6.806250095E0,-4.781250000E0,4.125000000E0
1.263993910E-1,6.731250286E0,-4.781250000E0,4.012500286E0
1.363993910E-1,6.543750286E0,-4.800000191E0,4.387500286E0
1.463993910E-1,6.693750381E0,-4.781250000E0,4.368750095E0
1.563993910E-1,6.750000477E0,-4.575000286E0,4.200000286E0
1.663993910E-1,6.637500286E0,-4.593750000E0,4.050000191E0
1.763993910E-1,6.787500381E0,-4.912500381E0,3.956250191E0
1.863993910E-1,6.693750381E0,-5.118750095E0,3.825000048E0
1.963993910E-1,6.768750191E0,-5.400000095E0,3.675000191E0
2.063993910E-1,6.806250095E0,-5.362500191E0,3.581250191E0
2.163993910E-1,6.937500477E0,-5.718750000E0,3.318750143E0
2.263993910E-1,6.825000286E0,-5.812500000E0,3.262500048E0
2.363993910E-1,6.731250286E0,-5.737500191E0,3.037500143E0
2.463993910E-1,6.637500286E0,-5.475000381E0,3.243750095E0
2.563993910E-1,6.562500477E0,-5.437500000E0,3.150000095E0
2.663993910E-1,6.487500191E0,-5.381250381E0,2.943750143E0
2.763993910E-1,6.525000095E0,-5.306250095E0,2.962500095E0
2.863993910E-1,6.712500095E0,-5.381250381E0,3.018750191E0
2.963993910E-1,6.731250286E0,-5.118750095E0,2.850000143E0
3.063993910E-1,6.750000477E0,-5.043750286E0,2.700000048E0
3.163993910E-1,6.693750381E0,-5.306250095E0,2.793750048E0
3.263993910E-1,6.918750286E0,-5.606250286E0,2.475000143E0
3.363993910E-1,6.581250191E0,-5.493750095E0,2.287500143E0
3.463993910E-1,6.768750191E0,-5.493750095E0,2.250000000E0
3.563993910E-1,6.731250286E0,-5.493750095E0,1.931250095E0
3.663993910E-1,6.712500095E0,-5.456250191E0,1.668750048E0
3.763993910E-1,6.525000095E0,-5.512500286E0,1.668750048E0
3.863993910E-1,6.300000191E0,-5.775000095E0,1.500000000E0
3.963993910E-1,6.487500191E0,-5.512500286E0,1.181250095E0
4.063993910E-1,6.468750477E0,-5.343750000E0,1.031250000E0
4.163993910E-1,6.618750095E0,-5.343750000E0,1.031250000E0
4.263993910E-1,6.600000381E0,-5.568750381E0,1.031250000E0
4.363993910E-1,6.581250191E0,-5.643750191E0,1.050000072E0
4.463993910E-1,6.693750381E0,-5.718750000E0,1.162500024E0
4.563993910E-1,6.900000095E0,-5.681250095E0,1.181250095E0
4.663993910E-1,6.825000286E0,-5.625000000E0,1.331250072E0
4.763993910E-1,6.562500477E0,-5.925000191E0,1.612500072E0
4.863993910E-1,6.450000286E0,-6.150000095E0,1.950000048E0
4.963993910E-1,6.600000381E0,-6.300000191E0,2.118750095E0
5.063993910E-1,6.712500095E0,-6.225000381E0,2.231250048E0
5.163993910E-1,6.618750095E0,-6.412500381E0,2.550000191E0
5.263993910E-1,6.393750191E0,-6.393750191E0,2.643750191E0
5.363993910E-1,6.262500286E0,-6.450000286E0,2.400000095E0
5.463993910E-1,6.168750286E0,-6.337500095E0,2.381250143E0
5.563993910E-1,6.337500095E0,-6.318750381E0,2.418750048E0
5.663993910E-1,6.206250191E0,-6.225000381E0,2.306250095E0
5.763993910E-1,6.150000095E0,-6.168750286E0,2.193750143E0
5.863993910E-1,5.756250381E0,-6.037500381E0,2.268750191E0
5.963993910E-1,5.850000381E0,-6.018750191E0,2.268750191E0
6.063993910E-1,5.775000095E0,-6.131250381E0,2.231250048E0
6.163993910E-1,5.568750381E0,-6.225000381E0,2.606250048E0
