"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686220484977496E9,"2023-06-08 12:34:44.977 UTC+02:00"
"PAUSE",5.272009362501558E1,1.686220537698236E9,"2023-06-08 12:35:37.698 UTC+02:00"
