"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.631229900E-2,-2.181550860E-1,1.133917719E-1,-1.656970680E-1
2.116281900E-2,-2.645808160E-1,1.390480995E-1,-2.066250145E-1
2.601339200E-2,-2.951240540E-1,1.756999791E-1,-2.444986254E-1
3.086396500E-2,-3.171151876E-1,2.147953212E-1,-2.787070572E-1
3.571448600E-2,-3.427715003E-1,2.361755967E-1,-3.129154742E-1
4.056505900E-2,-3.702604175E-1,2.667188346E-1,-3.452913165E-1
4.541558000E-2,-3.934732676E-1,3.271944523E-1,-3.752236962E-1
5.026610100E-2,-4.172970057E-1,4.133263826E-1,-4.002691507E-1
5.511667400E-2,-4.423424602E-1,5.220603347E-1,-4.210385382E-1
5.996719400E-2,-4.747183025E-1,6.411789656E-1,-4.387536347E-1
6.481776700E-2,-5.138136148E-1,7.511346340E-1,-4.546361268E-1
6.966828800E-2,-5.614610910E-1,8.342122436E-1,-4.644099474E-1
7.451886100E-2,-6.133846045E-1,8.788053393E-1,-4.686860144E-1
7.936938200E-2,-6.683624387E-1,8.855248690E-1,-4.662425518E-1
8.421995500E-2,-7.196750641E-1,8.653663397E-1,-4.576904476E-1
8.907047600E-2,-7.618247271E-1,8.397099972E-1,-4.399753511E-1
9.392104900E-2,-7.887027860E-1,8.171079755E-1,-4.155407548E-1
9.877156900E-2,-7.978657484E-1,8.006146550E-1,-3.843866587E-1
1.036220900E-1,-7.917571068E-1,7.890082002E-1,-3.459021747E-1
1.084726630E-1,-7.728202939E-1,7.810669541E-1,-3.006981909E-1
1.133231840E-1,-7.398335934E-1,7.725148797E-1,-2.554942071E-1
1.181737570E-1,-6.952404976E-1,7.645736337E-1,-2.102901936E-1
1.230242780E-1,-6.427060962E-1,7.596867085E-1,-1.687513888E-1
1.278748510E-1,-5.834522247E-1,7.584649920E-1,-1.339320987E-1
1.327253720E-1,-5.187005401E-1,7.627410293E-1,-1.052214578E-1
1.375759440E-1,-4.508945644E-1,7.688496709E-1,-8.506292105E-2
1.424264650E-1,-3.830885887E-1,7.767909169E-1,-7.162389904E-2
1.472770380E-1,-3.152825832E-1,7.902299762E-1,-6.734783947E-2
1.521275590E-1,-2.499200553E-1,8.036689758E-1,-6.979130208E-2
1.569781320E-1,-1.839466542E-1,8.226057887E-1,-7.528908551E-2
1.618286530E-1,-1.210275814E-1,8.519272804E-1,-8.506292105E-2
1.666791740E-1,-6.910407543E-2,8.678097725E-1,-9.422589093E-2
1.715297470E-1,-3.978256881E-2,8.641445637E-1,-9.544762224E-2
1.763802670E-1,-3.428478539E-2,8.543707728E-1,-9.178243577E-2
1.812308400E-1,-4.955640435E-2,8.507055640E-1,-8.017600328E-2
1.860813610E-1,-8.315397054E-2,8.623120189E-1,-6.551524997E-2
1.909319340E-1,-1.283579618E-1,8.916335106E-1,-5.268708616E-2
1.957824550E-1,-1.808923334E-1,9.288962483E-1,-4.474584386E-2
2.006329760E-1,-2.328158319E-1,9.563851953E-1,-3.924806044E-2
2.054835490E-1,-2.816850245E-1,9.637155533E-1,-3.558287397E-2
2.103340690E-1,-3.171151876E-1,9.533308744E-1,-3.436114267E-2
2.151846420E-1,-3.391063213E-1,9.240093231E-1,-3.619373962E-2
2.200351630E-1,-3.439932168E-1,8.867465854E-1,-3.741546720E-2
2.248857360E-1,-3.299433291E-1,8.427643180E-1,-3.741546720E-2
2.297362570E-1,-3.067304790E-1,7.932842970E-1,-3.680460155E-2
2.345867780E-1,-2.914588451E-1,7.193696499E-1,-2.764163166E-2
2.394373510E-1,-2.896262705E-1,6.399571896E-1,-1.420260593E-2
2.442868300E-1,-3.030653000E-1,5.532144308E-1,-3.207040019E-3
2.490422990E-1,-3.421606421E-1,4.621955752E-1,2.290742937E-3
2.537977150E-1,-3.940841556E-1,4.023308158E-1,-1.527161949E-4
2.585531840E-1,-4.453967810E-1,3.815613985E-1,-5.039634649E-3
2.633086010E-1,-4.918225110E-1,3.870591819E-1,-1.114828233E-2
2.680640170E-1,-5.358047485E-1,4.096612036E-1,-2.092211880E-2
2.728194860E-1,-5.785652995E-1,4.420370162E-1,-3.497200832E-2
2.775749030E-1,-6.194932461E-1,4.829649627E-1,-5.390881747E-2
2.823303720E-1,-6.591994762E-1,5.251146555E-1,-7.589995116E-2
2.870857880E-1,-7.062360644E-1,5.629882812E-1,-9.911280870E-2
2.918412050E-1,-7.636573315E-1,5.984184146E-1,-1.253799945E-1
2.965966740E-1,-8.339067698E-1,6.332377195E-1,-1.510363221E-1
3.013520900E-1,-9.133192301E-1,6.607266068E-1,-1.748600453E-1
