Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
9.005633792,-0.6384215074581039,3.5354712287651537,0.17998302662586071
9.015558167,-0.7652727748305249,4.42979575637554,0.18518039791985147
9.025483167,-0.8875549922461136,5.310420152979143,0.18968536074843623
9.035407167,-1.0046577997570516,6.17383691674403,0.19338054105639219
9.045331167,-1.1160038160188575,7.01662193537099,0.19616104571091517
9.055256167,-1.2210541966387896,7.8354587920876515,0.19793666252443515
9.065180167,-1.3193138221032823,8.627162208289679,0.19863381725021345
9.075105167,-1.4103360386309234,9.388700374117482,0.1981972421575779
9.085029167,-1.493726887540588,10.117215946981881,0.19659131693789345
9.094954167,-1.5691487717625945,10.810045528541858,0.19380104973398124
9.104878167,-1.6363235213311884,11.464737461495439,0.18983267393373396
9.114803167,-1.6950348325380884,12.079067817567703,0.18471384482287312
9.124727167,-1.7451300673794177,12.651054476241024,0.1784934291914316
9.134651167,-1.7865214106254024,13.178969219322669,0.1712408906048423
9.144576167,-1.8191863911399373,13.66134778883631,0.16304528333946833
9.154500167,-1.8431677819188765,14.09699787444268,0.15401387865897245
9.164425167,-1.858572899553422,14.48500501128205,0.144270457212442
9.174349167,-1.8655723282615206,14.824736380100953,0.13395330939080305
9.184274167,-1.8643980962980404,15.11584251013625,0.12321299037397013
9.194198167,-1.855341333887145,15.358256893506406,0.11220987844914358
9.204123167,-1.8387494424459694,15.552193529525391,0.10111158505652994
9.214047167,-1.815022805253457,15.69814242907575,0.09009026382391552
9.223972167,-1.7846110700892415,15.796863122550075,0.0793198636961426
9.233896167,-1.748009034928506,15.849376228931247,0.06897336795615128
9.243820167,-1.705752168848377,15.856953157374754,0.059220056712324116
9.253745167,-1.6584118021702905,15.82110402563308,0.05022282605538932
9.263669167,-1.6065900225355807,15.74356389187209,0.042135593361974956
9.273594167,-1.5509143167488972,15.626277408425493,0.03510081552229796
9.283518167,-1.4920320014095068,15.471382018466942,0.02924714508924474
9.293443167,-1.4306044884003803,15.281189829724847,0.02468724805288908
9.303367167,-1.367301434243058,15.058168312922126,0.021515805569135255
9.313292167,-1.3027948250954025,14.804919985853926,0.019807719992917798
9.323216167,-1.2377530515048236,14.524161255988437,0.01961654274242169
9.333141167,-1.1728350286846831,14.218700604283713,0.02097313806912641
9.343065167,-1.1086844191277054,13.891416299892525,0.023884593357431014
9.352989167,-1.045924015184967,13.545233839322824,0.02833338384769669
9.362914167,-0.9851503401794367,13.183103304611935,0.03427679809967718
9.372838167,-0.9269285277253337,12.807976833626373,0.041646630028081194
9.382763167,-0.8717875398245608,12.422786392247364,0.05034914342350864
9.392687167,-0.8202157843186223,12.03042203337974,0.060265314735074696
9.402612167,-0.7726571905927303,11.633710821751716,0.07125135883223145
9.412536167,-0.7295077985264408,11.235396596571388,0.08313954024439217
9.422461167,-0.6911129095413675,10.838120736323976,0.09573926938598673
9.432385167,-0.6577648405689972,10.444404081222913,0.10883848026976531
9.442310167,-0.6297013122576215,10.056630158952535,0.12220528383125612
9.452234167,-0.6071044920416894,9.677029848359172,0.13558988944000513
9.462158167,-0.5901007010262951,9.307667603676467,0.1487267862646927
9.472083167,-0.5787607812638937,8.95042934855648,0.16133717546708032
9.482007167,-0.5731011073075291,8.607012134285242,0.17313164321119395
9.491932167,-0.5730852134305889,8.278915639794622,0.1838130627126751
9.501856167,-0.578625996233535,7.9674355724845425,0.19307971070705718
9.511781167,-0.5895884421431864,7.6736590089527645,0.20062857970214593
9.521705167,-0.6057928209509509,7.398461694250395,0.20615886232538486
9.531630167,-0.6270182800342403,7.142507297821744,0.209375578201361
9.541554167,-0.6530067690052173,6.906248604162147,0.20999330724302737
9.551479167,-0.6834672210982448,6.689930596843214,0.20773998617024678
9.561403167,-0.7180799158315772,6.493595376588273,0.20236071813181566
9.571327167,-0.7565009476719458,6.317088838089133,0.19362153991071807
9.581252167,-0.7983667276578038,6.1600690162249485,0.1813130888782673
9.591176167,-0.8432984488679576,6.022015999727081,0.1652541132683721
9.601101167,-0.8909064517161502,5.902243298447754,0.14529477382526604
9.611025167,-0.9407944308826661,5.799910538744745,0.12131969095583649
9.620950167,-0.9925634321264784,5.7140373498610515,0.09325069748658762
9.630874167,-1.0458155942941172,5.643518292506096,0.061049261551699444
9.640799167,-1.100157599501481,5.587138669249728,0.02471854636182922
9.650723167,-1.1552038024378943,5.543591045232007,-0.015694925927471744
9.660648167,-1.2105790176430788,5.511492297813804,-0.06010003899130554
9.670572167,-1.2659209511657232,5.489401005966194,-0.10836030748083335
9.680496167,-1.3208822701794478,5.4758349849340835,-0.16029359151233408
9.690421167,-1.3751323109627518,5.469288769090137,-0.2156723250838913
9.700345167,-1.4283584320610363,5.46825084580324,-0.27422427757296847
9.710270167,-1.480267025107066,5.471220445576525,-0.3356338615803253
9.720194167,-1.5305842002406058,5.476723698835463,-0.39954399431231113
9.730119167,-1.5790561660713986,5.483328977768397,-0.46555851337279774
9.740043167,-1.6254493257203262,5.4896612525905795,-0.5332451409125352
9.749968167,-1.669550110914206,5.494415305299757,-0.6021389820253635
9.759892167,-1.7111645757492084,5.4963676599319475,-0.6717465338728451
9.769817167,-1.7501177710180964,5.494387105965693,-0.7415501719352948
9.779741167,-1.7862529194302432,5.487443710563809,-0.8110130703450821
9.789666167,-1.819430412077548,5.474616235837575,-0.8795845053937941
9.799590167,-1.8495266473885652,5.455097899462602,-0.9467054849940153
9.809514167,-1.8764327356799755,5.428200440805146,-1.0118146415591187
9.819439167,-1.900053095127273,5.3933564799596345,-1.0743543209519062
