"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.120209694E-2,5.322959302E1,1.040401234E1,3.307422256E1,-1.000000000E0,-1.000000000E0,2.106179077E2,2.106179077E2
4.542005062E-2,5.322959302E1,1.040401234E1,3.307422256E1,-1.000000000E0,-1.000000000E0,2.126240039E2,2.126240039E2
1.789259076E0,5.322959501E1,1.040420185E1,3.879820633E1,-1.000000000E0,-1.000000000E0,6.166666667E1,6.166666667E1
3.604801655E0,5.322965382E1,1.040387680E1,3.328242134E1,3.670001924E-1,6.635050350E-1,4.001753334E1,4.001753334E1
4.604785085E0,5.322964696E1,1.040386331E1,3.334889237E1,3.670001924E-1,3.366290349E2,3.019234481E1,3.019234481E1
5.604764938E0,5.322958810E1,1.040389069E1,3.333058841E1,3.670001924E-1,3.368356412E2,2.111853310E1,2.111853310E1
6.554745913E0,5.322958038E1,1.040389792E1,3.331406172E1,5.780563951E-1,1.888863569E2,1.659512387E1,1.659512387E1
7.541725993E0,5.322957809E1,1.040387811E1,3.330304971E1,8.127809167E-1,2.912973364E2,1.328166129E1,1.328166129E1
8.542080164E0,5.322956441E1,1.040387271E1,3.330416953E1,8.127809167E-1,2.147296207E2,1.134099004E1,1.134099004E1
9.541491389E0,5.322955494E1,1.040385493E1,3.331212307E1,8.127809167E-1,1.961257431E2,9.916610687E0,9.916610687E0
1.054147172E1,5.322954830E1,1.040384720E1,3.331868807E1,1.072346807E0,2.028936668E2,1.111000446E1,1.111000446E1
1.154212189E1,5.322952722E1,1.040384270E1,3.333139174E1,1.027609944E0,1.929356197E2,8.588364835E0,8.588364835E0
1.254196370E1,5.322952132E1,1.040383879E1,3.335703431E1,1.027609944E0,2.084268568E2,1.344459358E1,1.344459358E1
1.354194522E1,5.322951077E1,1.040382755E1,3.336891306E1,9.368346930E-1,2.089460606E2,7.958521079E0,7.958521079E0
1.454160678E1,5.322950340E1,1.040382076E1,3.336891320E1,9.368346930E-1,2.089460552E2,7.958521079E0,7.958521079E0
1.554183948E1,5.322949618E1,1.040380260E1,3.339330283E1,8.908336759E-1,2.356894532E2,7.877469216E0,7.877469216E0
1.654182124E1,5.322948733E1,1.040379418E1,3.345800310E1,9.368346930E-1,2.211831550E2,7.525138894E0,7.525138894E0
1.754192460E1,5.322947666E1,1.040376775E1,3.350078945E1,1.305197597E0,2.335549090E2,7.455728458E0,7.455728458E0
1.854119253E1,5.322947361E1,1.040374569E1,3.352998737E1,1.305197597E0,2.489243212E2,7.321037361E0,7.321037361E0
1.954117429E1,5.322947087E1,1.040371991E1,3.356904033E1,1.222205520E0,2.561378584E2,7.056608849E0,7.056608849E0
2.054218304E1,5.322946708E1,1.040369728E1,3.358795078E1,1.112274885E0,2.533729989E2,8.478667412E0,8.478667412E0
2.154199922E1,5.322946734E1,1.040367385E1,3.360429776E1,1.063849330E0,2.633992294E2,8.997908554E0,8.997908554E0
2.254198062E1,5.322946897E1,1.040365642E1,3.361591896E1,1.063849330E0,2.683235464E2,6.764560105E0,6.764560105E0
2.354196310E1,5.322946963E1,1.040362965E1,3.362962622E1,1.063849330E0,2.643895250E2,7.978096298E0,7.978096298E0
2.454194570E1,5.322947032E1,1.040360848E1,3.366130697E1,1.165659428E0,2.678098969E2,7.142017825E0,7.142017825E0
2.554192817E1,5.322947394E1,1.040358965E1,3.367412584E1,1.209944844E0,2.734953077E2,6.537648410E0,6.537648410E0
2.654191053E1,5.322947971E1,1.040356256E1,3.368459195E1,1.413648486E0,2.821281462E2,6.471267593E0,6.471267593E0
2.754189277E1,5.322947501E1,1.040353103E1,3.371250423E1,1.413648486E0,2.722003315E2,1.005744758E1,1.005744758E1
2.854187524E1,5.322947481E1,1.040351726E1,3.375009597E1,1.312990904E0,2.757118723E2,7.927100559E0,7.927100559E0
2.954185796E1,5.322947363E1,1.040349863E1,3.373839586E1,1.168040991E0,2.766339278E2,1.165059753E1,1.165059753E1
3.054184055E1,5.322947040E1,1.040347884E1,3.374379358E1,1.116588593E0,2.648226512E2,6.772843978E0,6.772843978E0
3.154182410E1,5.322947316E1,1.040345131E1,3.376419818E1,1.204564810E0,2.775559488E2,6.898777797E0,6.898777797E0
3.254180622E1,5.322946994E1,1.040342562E1,3.376472927E1,1.204564810E0,2.700161964E2,6.772087463E0,6.772087463E0
3.354178977E1,5.322947068E1,1.040340324E1,3.376116898E1,1.018995762E0,2.778977423E2,6.780376319E0,6.780376319E0
3.454177213E1,5.322947161E1,1.040339411E1,3.456227066E1,7.851352395E-1,2.659537308E2,5.443512399E0,5.443512399E0
3.554175556E1,5.322947229E1,1.040336838E1,3.424041620E1,1.292736049E0,2.737479331E2,5.386472025E0,5.386472025E0
3.654173779E1,5.322947288E1,1.040335591E1,3.423317369E1,9.080012835E-1,2.608613806E2,5.310352698E0,5.310352698E0
3.754172087E1,5.322946831E1,1.040333083E1,3.370201031E1,1.078576384E0,2.572690580E2,5.287437873E0,5.287437873E0
3.854170394E1,5.322946382E1,1.040330939E1,3.340421068E1,1.137299707E0,2.591480927E2,5.253020414E0,5.253020414E0
3.954168725E1,5.322945916E1,1.040329953E1,3.319340598E1,1.133610612E0,2.589855182E2,5.142284577E0,5.142284577E0
4.054167056E1,5.322945584E1,1.040328229E1,3.343363478E1,1.022776166E0,2.557950155E2,5.114132526E0,5.114132526E0
4.154165328E1,5.322945341E1,1.040326643E1,3.347699501E1,8.484242276E-1,2.570336710E2,5.120075061E0,5.120075061E0
4.254163671E1,5.322945416E1,1.040323014E1,3.403360485E1,1.301141418E0,2.663901268E2,5.112079339E0,5.112079339E0
4.354162014E1,5.322945721E1,1.040322093E1,3.429728558E1,8.575067201E-1,2.720370438E2,5.085446333E0,5.085446333E0
4.454160297E1,5.322945598E1,1.040319273E1,3.398825513E1,1.019965049E0,2.676181882E2,5.044896109E0,5.044896109E0
4.554158652E1,5.322945233E1,1.040316904E1,3.405020480E1,1.052512857E0,2.584662854E2,4.999995717E0,4.999995717E0
4.654156947E1,5.322945285E1,1.040314795E1,3.456100092E1,1.113798429E0,2.627226277E2,4.964460487E0,4.964460487E0
4.754155278E1,5.322945721E1,1.040313010E1,3.479549197E1,1.002676258E0,2.692482128E2,4.936274623E0,4.936274623E0
4.854153669E1,5.322945326E1,1.040310357E1,3.471503552E1,1.251447725E0,2.652004528E2,4.922001220E0,4.922001220E0
4.954151964E1,5.322945178E1,1.040309215E1,3.436628569E1,9.232695283E-1,2.623773684E2,4.908575049E0,4.908575049E0
5.054150331E1,5.322944819E1,1.040306589E1,3.332159566E1,1.179790536E0,2.586239499E2,4.901741434E0,4.901741434E0
5.154148686E1,5.322944270E1,1.040304220E1,3.313473250E1,1.410250726E0,2.547632241E2,4.896268715E0,4.896268715E0
5.254146957E1,5.322943704E1,1.040302837E1,3.334678730E1,1.315250338E0,2.498041146E2,4.897797379E0,4.897797379E0
5.354145336E1,5.322942953E1,1.040300706E1,3.367183400E1,1.487860068E0,2.449575155E2,4.902063876E0,4.902063876E0
