"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.333337374E0,5.322964630E1,1.040215800E1,3.944358552E1,0.000000000E0,0.000000000E0,2.646699905E1,4.793698788E0
3.084037690E0,5.322935867E1,1.040234580E1,3.282357046E1,0.000000000E0,0.000000000E0,6.000000000E0,6.961785126E1
4.076307074E0,5.322938837E1,1.040244896E1,3.299742909E1,0.000000000E0,0.000000000E0,6.000000000E0,1.290471954E2
5.107866804E0,5.322937959E1,1.040243810E1,4.672137614E1,0.000000000E0,0.000000000E0,1.200000000E1,2.061120224E1
6.121510804E0,5.322937850E1,1.040238769E1,3.359048587E1,0.000000000E0,0.000000000E0,8.000000000E0,6.515077591E0
7.108842534E0,5.322937681E1,1.040237525E1,3.345966922E1,0.000000000E0,0.000000000E0,3.200000000E1,6.127454376E1
8.119855648E0,5.322940809E1,1.040222852E1,3.675591938E1,7.572897673E-1,2.520719910E2,1.600000000E1,2.045494843E1
9.148925455E0,5.322942947E1,1.040220263E1,3.574564892E1,9.760565758E-1,2.524418793E2,1.200000000E1,1.277293491E1
1.023169995E1,5.322942342E1,1.040217342E1,3.566816624E1,1.105419636E0,2.577107849E2,8.000000000E0,1.034771919E1
1.125753288E1,5.322942119E1,1.040215147E1,3.515504255E1,1.099116683E0,2.603039246E2,8.000000000E0,8.745953560E0
1.226020107E1,5.322942098E1,1.040213071E1,3.543167055E1,1.116947293E0,2.650872498E2,8.000000000E0,7.817499638E0
1.327159834E1,5.322942206E1,1.040211122E1,3.559086396E1,9.686909318E-1,2.652786255E2,8.000000000E0,6.993864536E0
1.426612064E1,5.322941929E1,1.040209991E1,3.568154462E1,9.371932149E-1,2.634483337E2,6.000000000E0,6.313528061E0
1.526768949E1,5.322941803E1,1.040208253E1,3.599866051E1,8.406213522E-1,2.625274048E2,6.000000000E0,5.989744186E0
1.626784414E1,5.322941518E1,1.040206536E1,3.629931512E1,7.241898179E-1,2.609711609E2,6.000000000E0,5.756214142E0
1.726717064E1,5.322941376E1,1.040205392E1,3.649010456E1,6.514030099E-1,2.630353088E2,6.000000000E0,5.559432030E0
1.827864718E1,5.322941295E1,1.040204363E1,3.688573093E1,7.553349733E-1,2.685808411E2,6.000000000E0,5.387514591E0
1.926243379E1,5.322941525E1,1.040202370E1,3.685353538E1,9.056907296E-1,2.709408569E2,6.000000000E0,5.198318005E0
2.026476876E1,5.322941653E1,1.040200464E1,3.728945021E1,9.559449553E-1,2.734496155E2,6.000000000E0,5.026674271E0
2.127251348E1,5.322941593E1,1.040198559E1,3.765286931E1,9.288150668E-1,2.718068542E2,6.000000000E0,4.868385315E0
2.227843164E1,5.322941675E1,1.040196601E1,3.746215627E1,8.569637537E-1,2.743701782E2,6.000000000E0,4.691201687E0
