"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653341.494,"2023-06-13 12:49:01.494 UTC+02:00"
"PAUSE",2.560767426E1,1686653367.102,"2023-06-13 12:49:27.102 UTC+02:00"
