"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.546299458E-2,5.322925825E1,1.040153058E1,3.865821838E1,-1.000000000E0,-1.000000000E0,3.600000000E1,3.600000000E1
1.546299458E-2,5.322925696E1,1.040153089E1,3.788958359E1,-1.000000000E0,-1.000000000E0,3.600000000E1,3.600000000E1
5.369390249E-1,5.322944560E1,1.040146746E1,3.727713776E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.097973585E0,5.322961007E1,1.040142952E1,3.544655938E1,2.030701399E0,3.496030487E2,2.438912211E1,2.438912211E1
3.097980857E0,5.322960613E1,1.040145493E1,3.523293656E1,2.030701399E0,3.538867546E2,5.698451815E1,5.698451815E1
4.047985315E0,5.322957195E1,1.040148958E1,3.514898089E1,1.753775954E0,1.361792277E0,1.875270339E1,1.875270339E1
4.997989535E0,5.322955407E1,1.040149702E1,3.510685949E1,1.199566483E0,1.386084525E0,1.443879708E1,1.443879708E1
5.984993696E0,5.322950835E1,1.040152070E1,3.508671362E1,8.610046506E-1,1.259270949E2,1.407585454E1,1.407585454E1
6.985998154E0,5.322951140E1,1.040151440E1,3.509521695E1,1.298835427E-1,1.110752332E2,1.578658549E1,1.578658549E1
7.985991716E0,5.322951032E1,1.040151309E1,3.510610826E1,9.561759979E-2,1.111125146E2,2.970515628E1,2.970515628E1
8.985718727E0,5.322950839E1,1.040150110E1,3.512207412E1,8.795493841E-2,2.105318694E2,1.749055876E1,1.749055876E1
9.985707641E0,5.322951089E1,1.040150389E1,3.513144300E1,5.340395495E-2,3.253508822E2,2.193078442E1,2.193078442E1
1.098494267E1,5.322950134E1,1.040150698E1,3.514621565E1,1.007486358E-1,1.335302971E2,1.338652247E1,1.338652247E1
1.198460281E1,5.322949096E1,1.040149074E1,3.515590618E1,1.485878080E-1,1.218260054E2,1.534198106E1,1.534198106E1
1.298459458E1,5.322948480E1,1.040148060E1,3.516333270E1,1.486283541E-1,1.885424136E2,1.246740501E1,1.246740501E1
1.398490357E1,5.322948480E1,1.040148060E1,3.516333277E1,1.486283541E-1,-1.000000000E0,1.246740501E1,1.246740501E1
1.498457181E1,5.322948053E1,1.040149093E1,3.517462499E1,6.706933677E-2,-1.000000000E0,1.451965946E1,1.451965946E1
1.598456955E1,5.322948053E1,1.040149093E1,3.517462499E1,0.000000000E0,-1.000000000E0,1.563883391E1,1.563883391E1
1.698488057E1,5.322948053E1,1.040149093E1,3.517462499E1,0.000000000E0,-1.000000000E0,6.691084604E0,6.691084604E0
1.798455083E1,5.322948053E1,1.040149093E1,3.517462499E1,0.000000000E0,-1.000000000E0,1.011491751E1,1.011491751E1
1.898454964E1,5.322948053E1,1.040149093E1,3.517462499E1,0.000000000E0,1.115064060E2,1.128972328E1,1.128972328E1
1.998486209E1,5.322948053E1,1.040149093E1,3.517462499E1,0.000000000E0,-1.000000000E0,7.299797841E0,7.299797841E0
2.098453856E1,5.322946697E1,1.040150819E1,3.518948304E1,2.336251549E-2,7.886941007E1,6.049095153E0,6.049095153E0
2.198454356E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,8.743125428E0,8.743125428E0
2.298454845E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,9.901001492E0,9.901001492E0
2.398455286E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,9.280534532E0,9.280534532E0
2.498455834E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,1.045633563E1,1.045633563E1
2.598456299E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,1.079960641E1,1.079960641E1
2.698456669E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,1.140833083E1,1.140833083E1
2.798456991E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,-1.000000000E0,9.311049352E0,9.311049352E0
2.898457396E1,5.322946693E1,1.040150784E1,3.518948304E1,0.000000000E0,3.057181543E2,1.367569232E1,1.367569232E1
2.998457742E1,5.322945806E1,1.040152234E1,3.520391617E1,1.494210865E-2,-1.000000000E0,1.025909669E1,1.025909669E1
3.098458064E1,5.322945806E1,1.040152234E1,3.520391617E1,0.000000000E0,-1.000000000E0,1.099994168E1,1.099994168E1
3.198458362E1,5.322945806E1,1.040152234E1,3.520391617E1,0.000000000E0,-1.000000000E0,1.031589872E1,1.031589872E1
3.298458707E1,5.322944522E1,1.040150862E1,3.521777222E1,4.497469589E-2,-1.000000000E0,5.708049114E0,5.708049114E0
3.398459017E1,5.322944522E1,1.040150862E1,3.521777222E1,0.000000000E0,-1.000000000E0,4.786232037E0,4.786232037E0
3.498459160E1,5.322943590E1,1.040151807E1,3.559984023E1,2.968223427E-2,-1.000000000E0,4.783653554E0,4.783653554E0
3.598459339E1,5.322943598E1,1.040151806E1,3.559806761E1,0.000000000E0,-1.000000000E0,4.780408500E0,4.780408500E0
3.698459589E1,5.322943598E1,1.040151806E1,3.559806761E1,0.000000000E0,-1.000000000E0,4.777904540E0,4.777904540E0
3.798459911E1,5.322943090E1,1.040150793E1,3.583830524E1,0.000000000E0,-1.000000000E0,4.780113540E0,4.780113540E0
