"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.374818749E0,5.322977980E1,1.039573580E1,3.754578926E1,0.000000000E0,0.000000000E0,3.470800018E1,1.598815084E0
2.252471268E0,5.323039390E1,1.039525349E1,3.294649417E1,0.000000000E0,0.000000000E0,1.600000000E1,2.632323837E1
3.245924767E0,5.323041758E1,1.039531959E1,4.001303827E1,6.170803308E-1,1.721664581E2,1.600000000E1,1.716597939E1
4.256189612E0,5.323041643E1,1.039533545E1,4.072977267E1,7.339972258E-1,1.721664581E2,1.200000000E1,1.369123363E1
5.251771842E0,5.323041501E1,1.039535202E1,4.155401469E1,7.824571729E-1,1.709248810E2,1.200000000E1,1.072338486E1
6.264617072E0,5.323040301E1,1.039535295E1,4.037461907E1,1.184974194E0,1.636164398E2,8.000000000E0,9.150475502E0
7.251912226E0,5.323036203E1,1.039536166E1,3.896633962E1,2.189643860E0,1.684438782E2,8.000000000E0,8.046169281E0
8.252243879E0,5.323032926E1,1.039536968E1,3.916228082E1,2.838115454E0,1.655337372E2,6.000000000E0,7.442093372E0
9.257778916E0,5.323029473E1,1.039537427E1,3.994393348E1,3.240510464E0,1.675820007E2,6.000000000E0,6.712884903E0
1.026023807E1,5.323025253E1,1.039538161E1,4.007522673E1,3.636614561E0,1.643348236E2,6.000000000E0,6.111744404E0
1.125236761E1,5.323022414E1,1.039540195E1,3.948576915E1,3.570274353E0,1.640230103E2,6.000000000E0,5.699127197E0
1.224943618E1,5.323019179E1,1.039541803E1,3.930976996E1,3.622496843E0,1.665396881E2,4.000000000E0,5.344502926E0
1.325774672E1,5.323015873E1,1.039542803E1,3.983427162E1,3.626212120E0,1.639225616E2,4.000000000E0,5.064925194E0
1.427505637E1,5.323012555E1,1.039544386E1,3.960743664E1,3.624791622E0,1.539570923E2,4.000000000E0,4.855699062E0
1.525323087E1,5.323009694E1,1.039546896E1,3.941093012E1,3.576563120E0,1.516644287E2,4.000000000E0,4.637951374E0
1.626960237E1,5.323006900E1,1.039548855E1,3.901940372E1,3.521845102E0,1.525915222E2,4.000000000E0,4.458363056E0
1.725881557E1,5.323003736E1,1.039550780E1,3.920835132E1,3.546010256E0,1.567052155E2,4.000000000E0,4.308576584E0
1.825229087E1,5.323000329E1,1.039553964E1,3.884008729E1,3.634247780E0,1.515997467E2,4.000000000E0,4.146720409E0
1.924846687E1,5.322997611E1,1.039558701E1,3.851883879E1,3.706651449E0,1.183403244E2,4.000000000E0,4.069646835E0
2.026114749E1,5.322996448E1,1.039565293E1,3.766274819E1,3.820096016E0,9.286044312E1,4.000000000E0,3.965292692E0
2.126430272E1,5.322996396E1,1.039572016E1,3.751113933E1,3.832151175E0,8.807041931E1,4.000000000E0,3.870842934E0
2.225680764E1,5.322997001E1,1.039577539E1,3.728624784E1,3.778364658E0,8.244635773E1,4.000000000E0,3.793606997E0
2.326288414E1,5.322997917E1,1.039583012E1,3.684023408E1,3.742381334E0,8.316819763E1,4.000000000E0,3.737909794E0
2.426604898E1,5.322998497E1,1.039588586E1,3.650193216E1,3.734409809E0,8.553144836E1,6.000000000E0,3.710011482E0
2.524982971E1,5.322998961E1,1.039594937E1,3.668222804E1,3.760321856E0,8.864084625E1,6.000000000E0,3.673313618E0
2.626709810E1,5.322999599E1,1.039600669E1,3.660599123E1,3.778955936E0,7.954203033E1,6.000000000E0,3.622628212E0
2.726212467E1,5.323000850E1,1.039606975E1,3.653249030E1,3.823284388E0,5.944009018E1,6.000000000E0,3.578384399E0
2.825365898E1,5.323002729E1,1.039611883E1,3.614351689E1,3.774990797E0,3.272874832E1,4.000000000E0,3.536941290E0
2.926478613E1,5.323005105E1,1.039613882E1,3.614180732E1,3.682308912E0,8.253975868E0,4.000000000E0,3.511147499E0
3.026433629E1,5.323008040E1,1.039614742E1,3.614639302E1,3.570792437E0,6.932376862E0,4.000000000E0,3.500437021E0
3.126365336E1,5.323009700E1,1.039615606E1,3.630323006E1,3.301609755E0,4.563916206E0,4.000000000E0,3.521213293E0
3.226410482E1,5.323009864E1,1.039615665E1,3.644340476E1,2.794436455E0,4.563916206E0,4.000000000E0,3.461208582E0
3.325395213E1,5.323009727E1,1.039615842E1,3.653360372E1,2.429168463E0,4.563916206E0,4.000000000E0,3.441308498E0
3.426405417E1,5.323009970E1,1.039616086E1,3.659220703E1,2.167547703E0,4.563916206E0,4.000000000E0,3.423256159E0
3.526164636E1,5.323009958E1,1.039616302E1,3.675598681E1,1.930809855E0,4.563916206E0,4.000000000E0,3.409907103E0
3.626219344E1,5.323010094E1,1.039616344E1,3.672780076E1,2.316219211E-1,4.563916206E0,4.000000000E0,3.393368006E0
