"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.958982468E-3,5.325101037E1,1.043060106E1,3.220620918E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
1.074492931E-2,5.325101037E1,1.043060106E1,3.220322609E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
1.074492931E-2,5.325101037E1,1.043060106E1,3.220125771E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
6.043099999E0,5.325101037E1,1.043060106E1,3.219765282E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
6.530712962E0,5.325101037E1,1.043060106E1,3.213279343E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
6.639467955E0,5.325101037E1,1.043060106E1,3.209639359E1,-1.000000000E0,-1.000000000E0,6.822776982E0,6.822776982E0
7.542257428E0,5.325089884E1,1.043044279E1,3.134015430E1,2.631242752E0,2.683497234E2,1.691687130E1,1.691687130E1
8.492727041E0,5.325089359E1,1.043040113E1,3.131197331E1,2.723085880E0,2.608751589E2,1.470597502E1,1.470597502E1
9.442516327E0,5.325088847E1,1.043034223E1,3.128303648E1,2.723085880E0,2.631305237E2,1.317110805E1,1.317110805E1
1.039251637E1,5.325088945E1,1.043028719E1,3.122782664E1,3.491912842E0,2.676287414E2,1.202665623E1,1.202665623E1
1.134248221E1,5.325088452E1,1.043022687E1,3.116067661E1,4.084021568E0,2.486563141E2,1.144566503E1,1.144566503E1
1.229267883E1,5.325088933E1,1.043017326E1,3.106766028E1,3.488225698E0,2.730392896E2,1.056203959E1,1.056203959E1
1.324267817E1,5.325090614E1,1.043013304E1,3.106170114E1,3.488225698E0,2.811271977E2,1.656271693E1,1.656271693E1
1.419235158E1,5.325091529E1,1.043008199E1,3.095071401E1,3.488225698E0,2.710778173E2,1.588287802E1,1.588287802E1
1.514270806E1,5.325091585E1,1.043003233E1,3.095071494E1,3.488225698E0,2.710777775E2,1.588287802E1,1.588287802E1
1.609270871E1,5.325092550E1,1.042998695E1,3.095734230E1,2.888477564E0,2.714491675E2,2.179074199E1,2.179074199E1
1.704299450E1,5.325094439E1,1.042993316E1,3.107745105E1,3.538738251E0,2.801793676E2,1.694222819E1,1.694222819E1
1.799299526E1,5.325094306E1,1.042987739E1,3.115155851E1,3.626954556E0,2.719674095E2,8.428790971E0,8.428790971E0
1.894294250E1,5.325094298E1,1.042982910E1,3.102002310E1,3.626954556E0,2.626861347E2,1.106408876E1,1.106408876E1
1.989287722E1,5.325094662E1,1.042977928E1,3.088898867E1,3.626954556E0,2.759000525E2,1.427548942E1,1.427548942E1
2.087487781E1,5.325093114E1,1.042972358E1,3.089441902E1,3.681085587E0,2.683054533E2,1.006313917E1,1.006313917E1
2.187462950E1,5.325093526E1,1.042966067E1,3.092579881E1,3.810341358E0,2.767215119E2,1.136677403E1,1.136677403E1
2.287463009E1,5.325094217E1,1.042957903E1,3.066587257E1,4.817629814E0,2.776081111E2,7.701036093E0,7.701036093E0
2.387463105E1,5.325094226E1,1.042950923E1,3.050076945E1,4.817629814E0,2.679901428E2,9.022879946E0,9.022879946E0
2.487463129E1,5.325095025E1,1.042945971E1,3.038420952E1,4.234655857E0,2.713112963E2,6.602062118E0,6.602062118E0
2.587463224E1,5.325095570E1,1.042940159E1,3.027044779E1,4.118598938E0,2.707622821E2,6.657994770E0,6.657994770E0
2.687463391E1,5.325097252E1,1.042935125E1,3.007625756E1,3.319592714E0,2.788165699E2,6.554720424E0,6.554720424E0
2.787463486E1,5.325098528E1,1.042928055E1,2.994194333E1,4.007966518E0,2.771176084E2,6.488039755E0,6.488039755E0
2.887463546E1,5.325100143E1,1.042921190E1,2.983754180E1,4.007966518E0,2.821766699E2,7.653141107E0,7.653141107E0
2.987463641E1,5.325098810E1,1.042914996E1,2.966624671E1,4.007966518E0,2.618624424E2,6.391560223E0,6.391560223E0
3.087463784E1,5.325099408E1,1.042910326E1,2.947769101E1,3.558690071E0,2.732164119E2,6.532393282E0,6.532393282E0
