"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.150500774E-2,5.322773200E1,1.039921279E1,4.249377823E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.150500774E-2,5.322770899E1,1.039927138E1,4.249377823E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
4.012097836E0,5.322769218E1,1.039925208E1,3.664181268E1,2.464416027E-1,1.600260390E2,6.258165594E1,6.258165594E1
4.962093353E0,5.322770308E1,1.039931083E1,3.665363078E1,1.255670041E-1,1.580692749E2,5.231578027E1,5.231578027E1
5.912089467E0,5.322771585E1,1.039932379E1,3.666814640E1,1.294538826E-1,1.483967280E2,4.307172945E1,4.307172945E1
6.862544179E0,5.322773355E1,1.039934504E1,3.667708141E1,2.090331316E-1,1.135219273E2,3.488919787E1,3.488919787E1
7.812093377E0,5.322774387E1,1.039936869E1,3.668700188E1,2.090331316E-1,2.762383486E1,3.037718601E1,3.037718601E1
8.762089133E0,5.322776322E1,1.039939307E1,3.669277049E1,3.172818124E-1,1.354473237E1,2.523566150E1,2.523566150E1
9.711537242E0,5.322778136E1,1.039942976E1,3.670796039E1,7.500194907E-1,3.405439453E2,2.060195086E1,2.060195086E1
1.066168010E1,5.322779124E1,1.039940852E1,3.672624826E1,1.521417975E0,3.195963959E2,1.741631469E1,1.741631469E1
1.161167598E1,5.322781215E1,1.039939591E1,3.674272012E1,2.018442392E0,3.237569205E2,1.572396844E1,1.572396844E1
1.256181431E1,5.322783914E1,1.039939694E1,3.675683172E1,2.018442392E0,3.366836275E2,1.296864059E1,1.296864059E1
1.351192558E1,5.322785497E1,1.039938557E1,3.675683208E1,2.018442392E0,3.366836184E2,1.296864059E1,1.296864059E1
1.446192074E1,5.322788453E1,1.039938317E1,3.676629796E1,2.373478413E0,3.392991521E2,1.153860691E1,1.153860691E1
1.541163254E1,5.322791765E1,1.039938626E1,3.677124811E1,2.418905735E0,3.481941985E2,1.050465393E1,1.050465393E1
1.636162770E1,5.322795686E1,1.039935074E1,3.676811435E1,3.414745808E0,3.418322669E2,1.060473280E1,1.060473280E1
1.731191897E1,5.322800027E1,1.039935290E1,3.677466945E1,4.119310856E0,3.566576517E2,9.763996410E0,9.763996410E0
1.829046130E1,5.322804325E1,1.039936179E1,3.677693925E1,4.119310856E0,3.236784960E0,9.437433123E0,9.437433123E0
1.929045641E1,5.322808500E1,1.039937040E1,3.676326481E1,4.301457405E0,7.446641492E0,9.094815323E0,9.094815323E0
2.029019070E1,5.322812585E1,1.039936555E1,3.673951382E1,4.403169632E0,2.135541876E0,1.025481307E1,1.025481307E1
2.129018581E1,5.322815719E1,1.039934113E1,3.678353353E1,3.816633940E0,3.507184693E2,1.195693551E1,1.195693551E1
2.229018104E1,5.322819626E1,1.039933621E1,3.684614676E1,3.865536690E0,1.022404777E0,1.293705862E1,1.293705862E1
