"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.544938000E-2,1.201875019E1,-1.813125038E1,-4.623750305E1
4.544938000E-2,1.368750095E1,-1.775625038E1,-4.545000076E1
5.544938000E-2,1.366875076E1,-1.792500114E1,-4.473750305E1
6.544938000E-2,1.348125076E1,-1.801875114E1,-4.468125153E1
7.544938000E-2,1.357500076E1,-1.788750076E1,-4.458750153E1
8.544938000E-2,1.395000076E1,-1.755000114E1,-4.451250076E1
9.544938000E-2,1.398750019E1,-1.755000114E1,-4.434375000E1
1.054493800E-1,1.421250057E1,-1.749375153E1,-4.432500076E1
1.154493800E-1,1.481250095E1,-1.719375038E1,-4.413750076E1
1.254493800E-1,1.479375076E1,-1.696875000E1,-4.411875153E1
1.354493800E-1,1.500000095E1,-1.661250114E1,-4.425000000E1
1.454493800E-1,1.531875038E1,-1.623750114E1,-4.421250153E1
1.554493800E-1,1.558125019E1,-1.610625076E1,-4.419375229E1
1.654493800E-1,1.548750019E1,-1.606875038E1,-4.426875305E1
1.754493800E-1,1.582500076E1,-1.575000095E1,-4.434375000E1
1.854493800E-1,1.595625019E1,-1.550625038E1,-4.432500076E1
1.954493800E-1,1.606875038E1,-1.539375019E1,-4.423125076E1
2.054493800E-1,1.618125153E1,-1.531875038E1,-4.419375229E1
2.154493800E-1,1.633125114E1,-1.546875095E1,-4.376250076E1
2.254493800E-1,1.653750038E1,-1.543125057E1,-4.380000305E1
2.354493800E-1,1.655625153E1,-1.537500095E1,-4.366875076E1
2.454493800E-1,1.659375000E1,-1.531875038E1,-4.344375229E1
2.554493800E-1,1.655625153E1,-1.546875095E1,-4.338750076E1
2.654493800E-1,1.633125114E1,-1.582500076E1,-4.323750305E1
2.754493800E-1,1.590000057E1,-1.614375114E1,-4.321875000E1
2.854493800E-1,1.548750019E1,-1.642500114E1,-4.329375076E1
2.954493800E-1,1.498125076E1,-1.659375000E1,-4.355625153E1
3.054493800E-1,1.423125076E1,-1.687500000E1,-4.361250305E1
3.154493800E-1,1.368750095E1,-1.726875114E1,-4.383750153E1
3.254493800E-1,1.299375057E1,-1.781250000E1,-4.398750305E1
3.354493800E-1,1.198125076E1,-1.830000114E1,-4.402500153E1
3.454493800E-1,1.106250000E1,-1.843125153E1,-4.426875305E1
3.554493800E-1,1.029375076E1,-1.869375038E1,-4.477500153E1
3.654493800E-1,9.806250572E0,-1.890000153E1,-4.475625229E1
3.754493800E-1,9.000000000E0,-1.920000076E1,-4.492500305E1
3.854493800E-1,8.400000572E0,-1.976250076E1,-4.473750305E1
3.954493800E-1,7.556250095E0,-2.010000038E1,-4.462500000E1
4.054493800E-1,6.656250477E0,-2.034375000E1,-4.471875000E1
4.154493800E-1,5.625000000E0,-2.058750153E1,-4.451250076E1
4.254493800E-1,4.687500000E0,-2.101875114E1,-4.445625305E1
4.354493800E-1,3.618750095E0,-2.152500153E1,-4.391250229E1
4.454493800E-1,2.081250191E0,-2.191875076E1,-4.372500229E1
4.554493800E-1,7.125000358E-1,-2.221875000E1,-4.361250305E1
4.654493800E-1,-6.187500358E-1,-2.248125076E1,-4.359375000E1
4.754493800E-1,-2.081250191E0,-2.287500000E1,-4.329375076E1
4.854493800E-1,-3.618750095E0,-2.343750000E1,-4.299375153E1
4.954493800E-1,-4.893750191E0,-2.377500153E1,-4.291875076E1
5.054493800E-1,-6.412500381E0,-2.422500038E1,-4.273125076E1
5.154493800E-1,-8.006250381E0,-2.424375153E1,-4.241250229E1
5.254493800E-1,-9.393750191E0,-2.467500114E1,-4.198125076E1
5.354493800E-1,-1.080000019E1,-2.506875038E1,-4.155000305E1
5.454493800E-1,-1.237500095E1,-2.506875038E1,-4.102500153E1
5.554493800E-1,-1.389375019E1,-2.495625114E1,-4.066875076E1
5.654493800E-1,-1.518750095E1,-2.467500114E1,-4.025625229E1
5.754493800E-1,-1.648125076E1,-2.467500114E1,-3.991875076E1
5.854493800E-1,-1.756875038E1,-2.435625076E1,-3.954375076E1
5.954493800E-1,-1.875000000E1,-2.445000076E1,-3.909375000E1
6.054493800E-1,-1.996875000E1,-2.415000153E1,-3.898125076E1
6.154493800E-1,-2.111250114E1,-2.370000076E1,-3.855000305E1
6.254493800E-1,-2.235000038E1,-2.330625153E1,-3.845625305E1
6.354493800E-1,-2.334375000E1,-2.311875153E1,-3.817500305E1
