"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
-1.963614349E1,5.324757160E1,1.041317210E1,1.426741822E1,0.000000000E0,0.000000000E0,6.508699799E1,8.856936455E0
1.093062404E0,5.324697893E1,1.041232910E1,-9.876576144E0,0.000000000E0,0.000000000E0,7.864281654E0,1.307262325E1
1.097408498E0,5.324697893E1,1.041232910E1,-9.876576144E0,0.000000000E0,0.000000000E0,7.864281654E0,1.307262325E1
2.098218598E0,5.324717219E1,1.041259079E1,6.610329222E0,2.800000012E-1,2.746000061E2,5.180234432E0,7.700514317E0
3.098688489E0,5.324718326E1,1.041261111E1,1.268028591E1,3.199999928E-1,3.526000061E2,6.584200382E0,9.108967781E0
4.097582338E0,5.324716846E1,1.041265326E1,1.803907571E1,3.799999952E-1,6.050000000E1,7.089059830E0,9.370871544E0
5.097764105E0,5.324718554E1,1.041263949E1,2.382835167E1,1.500000060E-1,3.505000000E2,6.928271770E0,8.664650917E0
6.097934048E0,5.324719241E1,1.041265210E1,2.515446896E1,4.499999881E-1,2.970000076E1,6.652874470E0,7.829753876E0
7.098349044E0,5.324719800E1,1.041265914E1,2.396093275E1,7.500000000E-1,2.800000000E1,6.848845005E0,7.578524113E0
8.096823622E0,5.324720696E1,1.041264468E1,2.455958378E1,8.100000024E-1,1.200000048E0,6.797928810E0,7.225039959E0
9.098071899E0,5.324722120E1,1.041263425E1,2.384061461E1,1.570000052E0,2.000000000E0,7.108943939E0,6.914350033E0
1.009789611E1,5.324724377E1,1.041263846E1,2.356226626E1,2.250000000E0,1.180000019E1,7.448895931E0,6.505242825E0
1.109824371E1,5.324726346E1,1.041263083E1,2.606882939E1,1.659999967E0,7.099999905E0,8.245866776E0,6.405344963E0
1.209712876E1,5.324726551E1,1.041263098E1,2.598442084E1,8.899999857E-1,1.810000038E1,8.990192413E0,6.394593239E0
1.309753896E1,5.324726626E1,1.041264364E1,2.621903711E1,1.210000038E0,4.750000000E1,8.662534714E0,6.360003471E0
1.409741787E1,5.324727398E1,1.041266494E1,2.669798497E1,1.519999981E0,4.390000153E1,9.764294624E0,6.731654644E0
1.509735630E1,5.324728590E1,1.041268281E1,2.566552673E1,1.620000005E0,3.600000000E1,1.059818935E1,6.532678604E0
1.609736088E1,5.324729271E1,1.041271229E1,2.603479044E1,2.039999962E0,5.090000153E1,1.186937237E1,6.556858063E0
1.709838603E1,5.324730955E1,1.041275123E1,2.591511376E1,2.400000095E0,5.220000076E1,1.470133305E1,6.986871719E0
1.809904905E1,5.324732022E1,1.041277685E1,2.424800761E1,2.039999962E0,4.690000153E1,1.829134560E1,7.738538265E0
1.909789748E1,5.324735202E1,1.041278134E1,2.539429480E1,2.250000000E0,2.789999962E1,2.007601929E1,8.299647331E0
2.009689706E1,5.324740473E1,1.041276381E1,2.516409490E1,3.119999886E0,9.199999809E0,1.951511192E1,8.520049095E0
2.109811372E1,5.324738115E1,1.041282502E1,2.482944488E1,2.440000057E0,5.409999847E1,1.516728592E1,8.170193672E0
2.209711319E1,5.324737179E1,1.041290899E1,2.579327120E1,3.630000114E0,7.659999847E1,1.376083565E1,7.770256996E0
2.309769579E1,5.324737693E1,1.041294364E1,2.601024801E1,1.480000019E0,6.100000000E1,1.133536434E1,7.388895988E0
2.409826496E1,5.324739006E1,1.041293520E1,2.699940640E1,9.200000167E-1,4.750000000E1,9.658541679E0,6.924720287E0
2.509820844E1,5.324739698E1,1.041294713E1,2.552126373E1,1.389999986E0,4.940000153E1,9.130941391E0,6.800260544E0
2.609774943E1,5.324740345E1,1.041294523E1,2.619021949E1,8.899999857E-1,5.179999924E1,9.016595840E0,6.880357265E0
2.709771708E1,5.324741117E1,1.041296009E1,2.669980904E1,1.259999990E0,5.879999924E1,9.070955276E0,6.885665417E0
2.809796181E1,5.324742280E1,1.041298035E1,2.722991063E1,1.039999962E0,6.409999847E1,8.701684952E0,6.619194508E0
2.909734655E1,5.324743358E1,1.041300586E1,2.681079052E1,1.269999981E0,6.379999924E1,9.117697716E0,6.563073158E0
3.009731800E1,5.324743969E1,1.041302185E1,2.565796271E1,9.300000072E-1,6.279999924E1,8.909166336E0,6.252201080E0
3.109787899E1,5.324744022E1,1.041303534E1,2.390533473E1,1.039999962E0,6.159999847E1,8.626053810E0,6.193595886E0
3.209725278E1,5.324744266E1,1.041305891E1,2.529626114E1,1.190000057E0,6.869999695E1,8.078559875E0,5.836627960E0
3.309884153E1,5.324744271E1,1.041308742E1,2.669768039E1,1.389999986E0,7.609999847E1,8.107993126E0,5.754524708E0
3.409731116E1,5.324745177E1,1.041311248E1,2.762163642E1,1.129999995E0,6.919999695E1,7.135271072E0,5.233952522E0
3.509849038E1,5.324746578E1,1.041313014E1,2.841211844E1,1.070000052E0,6.079999924E1,6.648007870E0,5.082888603E0
3.609762297E1,5.324747645E1,1.041314218E1,2.861061718E1,1.019999981E0,5.840000153E1,7.522350788E0,5.430068016E0
3.709893886E1,5.324748906E1,1.041315309E1,2.886917782E1,9.700000286E-1,6.009999847E1,6.773308277E0,5.254508972E0
3.809792406E1,5.324749034E1,1.041316739E1,2.793985394E1,1.019999981E0,6.880000305E1,6.276836395E0,5.128058910E0
3.909796478E1,5.324748525E1,1.041317770E1,2.646248697E1,1.029999971E0,6.370000076E1,6.215785027E0,5.126442909E0
4.009703655E1,5.324748030E1,1.041318527E1,2.581214745E1,8.899999857E-1,7.109999847E1,5.453053951E0,4.572569847E0
4.109820316E1,5.324747427E1,1.041318762E1,2.278998177E1,9.599999785E-1,6.229999924E1,5.627755642E0,4.763911247E0
4.209973644E1,5.324746994E1,1.041319358E1,2.304796890E1,8.700000048E-1,5.870000076E1,5.163229942E0,4.437021732E0
4.310147742E1,5.324746559E1,1.041320005E1,2.301408572E1,8.600000143E-1,5.520000076E1,5.019677639E0,4.343932152E0
4.409975262E1,5.324746027E1,1.041321127E1,2.345084165E1,8.999999762E-1,6.680000305E1,5.164282322E0,4.463434696E0
4.509990330E1,5.324745095E1,1.041321066E1,2.167580325E1,7.699999809E-1,7.040000153E1,5.074580669E0,4.546278954E0
4.610073345E1,5.324745323E1,1.041321840E1,2.249892438E1,8.600000143E-1,7.180000305E1,4.747478962E0,4.279232979E0
4.709781350E1,5.324746288E1,1.041322907E1,2.357315442E1,1.029999971E0,3.970000076E1,4.514901638E0,4.003882408E0
4.809830448E1,5.324746209E1,1.041325154E1,2.354275059E1,1.309999943E0,8.340000153E1,4.293887615E0,3.756278515E0
4.909771068E1,5.324745748E1,1.041325524E1,2.133986154E1,1.009999990E0,5.609999847E1,4.184260845E0,3.604158401E0
5.009923650E1,5.324745414E1,1.041326210E1,2.091694169E1,9.900000095E-1,7.959999847E1,4.008821487E0,3.369613171E0
5.109846093E1,5.324745720E1,1.041327403E1,2.086487957E1,1.320000052E0,3.590000153E1,3.935733557E0,3.267777681E0
5.209898337E1,5.324745318E1,1.041328755E1,2.121252541E1,1.129999995E0,7.150000000E1,3.908494473E0,3.270590067E0
5.310292837E1,5.324745904E1,1.041330085E1,2.082733724E1,1.100000024E0,3.020000076E1,3.790092468E0,3.057545900E0
5.409922190E1,5.324746444E1,1.041332115E1,2.091614516E1,1.340000033E0,7.400000000E1,3.790092468E0,2.905746460E0
5.509797013E1,5.324747168E1,1.041333650E1,2.137446430E1,1.190000057E0,4.600000000E1,3.790092468E0,2.648949862E0
5.609809778E1,5.324748251E1,1.041335553E1,2.264302942E1,1.269999981E0,5.520000076E1,3.790092468E0,2.511144876E0
5.709923918E1,5.324748956E1,1.041336949E1,2.199472029E1,1.100000024E0,4.859999847E1,3.790092468E0,2.500000000E0
5.809892558E1,5.324749168E1,1.041338404E1,2.163998257E1,1.090000033E0,5.990000153E1,3.790092468E0,2.517975092E0
5.909817813E1,5.324749378E1,1.041339907E1,2.132357474E1,1.059999943E0,6.580000305E1,3.790092468E0,2.521107912E0
6.009869500E1,5.324749513E1,1.041341427E1,2.119021016E1,1.110000014E0,8.019999695E1,3.790092468E0,2.720660925E0
6.109684687E1,5.324750009E1,1.041342441E1,2.099886927E1,1.029999971E0,4.479999924E1,3.790092468E0,2.725905657E0
6.210040968E1,5.324750395E1,1.041343693E1,2.079574617E1,1.090000033E0,5.009999847E1,3.790092468E0,2.715411425E0
6.309887827E1,5.324750264E1,1.041345063E1,2.005898446E1,1.049999952E0,7.619999695E1,9.935046196E0,2.744680405E0
6.409917259E1,5.324749882E1,1.041346616E1,1.936042636E1,1.070000052E0,1.019000015E2,9.935046196E0,2.791563988E0
