"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685516046752326E9,"2023-05-31 08:54:06.752 UTC+02:00"
"PAUSE",1.171241114583099E2,1.685516164010087E9,"2023-05-31 08:56:04.010 UTC+02:00"
