"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222661.826,"2023-06-08 13:11:01.826 UTC+02:00"
"PAUSE",3.671016150E1,1686222698.536,"2023-06-08 13:11:38.536 UTC+02:00"
