"event","experiment time","system time","system time text"
"START",0.000000000E0,1686652415.956,"2023-06-13 12:33:35.956 UTC+02:00"
"PAUSE",3.630995059E1,1686652452.266,"2023-06-13 12:34:12.266 UTC+02:00"
