"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820719.372,"2023-06-15 11:18:39.372 UTC+02:00"
"PAUSE",5.355838148E1,1686820772.930,"2023-06-15 11:19:32.930 UTC+02:00"
