"event","experiment time","system time","system time text"
"START",0.000000000E0,1686059554.426,"2023-06-06 15:52:34.426 UTC+02:00"
"PAUSE",5.787946346E1,1686059612.305,"2023-06-06 15:53:32.305 UTC+02:00"
