"event","experiment time","system time","system time text"
"START",0.000000000E0,1686041333.255,"2023-06-06 10:48:53.255 UTC+02:00"
"PAUSE",1.195970222E2,1686041452.852,"2023-06-06 10:50:52.852 UTC+02:00"
