"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222645.227,"2023-06-08 13:10:45.227 UTC+02:00"
"PAUSE",3.125284432E1,1686222676.480,"2023-06-08 13:11:16.480 UTC+02:00"
