"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.863426447E-1,5.324951141E1,1.044111960E1,4.139966893E1,8.765967671E-1,1.934640798E2,4.860349978E0,4.860349978E0
1.886338949E0,5.324951058E1,1.044112443E1,4.116572335E1,0.000000000E0,1.862035785E2,4.857387402E0,4.857387402E0
2.886334181E0,5.324951147E1,1.044112407E1,4.113209968E1,0.000000000E0,1.862035783E2,4.869633419E0,4.869633419E0
3.886329651E0,5.324950683E1,1.044112229E1,4.110365510E1,0.000000000E0,1.862035770E2,4.916213617E0,4.916213617E0
4.886324883E0,5.324950594E1,1.044112121E1,4.110023144E1,0.000000000E0,1.862035763E2,4.897186078E0,4.897186078E0
5.886320114E0,5.324950594E1,1.044112121E1,4.110023144E1,0.000000000E0,1.862035763E2,4.892769694E0,4.892769694E0
6.886315465E0,5.324949353E1,1.044111371E1,4.106834925E1,9.481308069E-1,1.839590105E2,4.899887168E0,4.899887168E0
7.886310816E0,5.324947740E1,1.044110699E1,4.144008525E1,1.385230011E0,1.867024409E2,4.924364430E0,4.924364430E0
8.886306882E0,5.324945150E1,1.044111239E1,4.141875212E1,2.166320694E0,1.781634951E2,4.931822923E0,4.931822923E0
9.886302352E0,5.324944312E1,1.044110296E1,4.184064289E1,1.528668679E0,1.860440573E2,4.880668853E0,4.880668853E0
1.088629758E1,5.324942629E1,1.044106712E1,4.180686215E1,1.755542647E0,2.106630926E2,4.895129465E0,4.895129465E0
1.188629341E1,5.324939494E1,1.044108903E1,4.171735942E1,2.332290860E0,1.889060457E2,4.887175284E0,4.887175284E0
1.288628817E1,5.324935743E1,1.044108037E1,4.150817764E1,3.084949345E0,1.923805586E2,4.892386856E0,4.892386856E0
1.388628423E1,5.324933190E1,1.044108034E1,4.149033167E1,2.989558866E0,1.968376054E2,4.893017599E0,4.893017599E0
1.488627934E1,5.324930358E1,1.044107617E1,4.171710591E1,3.119594416E0,2.007235567E2,4.896029504E0,4.896029504E0
1.588627446E1,5.324926147E1,1.044109208E1,4.223099957E1,3.751778920E0,1.865892303E2,4.892189486E0,4.892189486E0
1.688627017E1,5.324922280E1,1.044109423E1,4.166649900E1,3.871664973E0,1.806954215E2,4.877920845E0,4.877920845E0
1.788626552E1,5.324919864E1,1.044109133E1,4.189856760E1,3.273664009E0,1.794534160E2,4.871607588E0,4.871607588E0
1.888626111E1,5.324917567E1,1.044107651E1,4.125206810E1,2.987281574E0,1.942889418E2,4.862601009E0,4.862601009E0
1.988625681E1,5.324914007E1,1.044107997E1,4.181185183E1,3.382296067E0,1.968930427E2,4.867125914E0,4.867125914E0
2.088625169E1,5.324911573E1,1.044108742E1,4.227203663E1,3.129003661E0,1.923156228E2,4.870803360E0,4.870803360E0
2.188624716E1,5.324909135E1,1.044107111E1,4.156158783E1,3.121783851E0,1.998937985E2,4.867848319E0,4.867848319E0
2.288624334E1,5.324905694E1,1.044107161E1,4.251328316E1,3.401362137E0,1.941765229E2,4.868610540E0,4.868610540E0
2.388623846E1,5.324903348E1,1.044106024E1,4.312224541E1,3.022337535E0,1.991290208E2,4.856466028E0,4.856466028E0
2.488623369E1,5.324900622E1,1.044107678E1,4.183745528E1,2.552447171E0,1.845954694E2,4.850203086E0,4.850203086E0
2.588622928E1,5.324896485E1,1.044106353E1,4.172579424E1,3.049734528E0,1.912905248E2,4.845787493E0,4.845787493E0
2.688622475E1,5.324893019E1,1.044105341E1,4.236115925E1,3.392748061E0,1.995258166E2,4.836253638E0,4.836253638E0
2.788621998E1,5.324889964E1,1.044105077E1,4.141511006E1,3.518332846E0,1.969176830E2,4.834077619E0,4.834077619E0
2.888621521E1,5.324886207E1,1.044106592E1,4.237838895E1,3.797099102E0,1.851529655E2,4.834409373E0,4.834409373E0
2.988621140E1,5.324882417E1,1.044107246E1,4.195770564E1,3.914067460E0,1.795966548E2,4.834347921E0,4.834347921E0
3.088620687E1,5.324879520E1,1.044106095E1,4.198245581E1,3.422276811E0,1.838147007E2,4.835874722E0,4.835874722E0
3.188620198E1,5.324875563E1,1.044105949E1,4.260508533E1,3.714073321E0,1.865749310E2,4.830210859E0,4.830210859E0
3.288619733E1,5.324871926E1,1.044104717E1,4.261356383E1,3.892293499E0,1.940508050E2,4.833830348E0,4.833830348E0
3.388619316E1,5.324869548E1,1.044104780E1,4.329577449E1,3.355024949E0,1.986775525E2,4.838901963E0,4.838901963E0
3.488618839E1,5.324866449E1,1.044103746E1,4.280810709E1,3.498351233E0,2.002736342E2,4.841891471E0,4.841891471E0
3.588618338E1,5.324863256E1,1.044103188E1,4.250414111E1,3.635826799E0,1.972867284E2,4.851722788E0,4.851722788E0
3.688617957E1,5.324860621E1,1.044104054E1,4.262048764E1,3.134656092E0,1.912945097E2,4.856817484E0,4.856817484E0
3.788617480E1,5.324856927E1,1.044104692E1,4.239509174E1,3.337389153E0,1.848272758E2,4.857242245E0,4.857242245E0
3.888616991E1,5.324852646E1,1.044104067E1,4.219919605E1,3.816110848E0,1.884555990E2,4.847085683E0,4.847085683E0
3.988616598E1,5.324849137E1,1.044103523E1,4.298521635E1,3.808238815E0,1.896102666E2,4.851157835E0,4.851157835E0
