"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.560438900E-2,-2.146875000E1,-9.787500381E0,4.781250000E0
3.560438900E-2,-2.148750114E1,-9.731250763E0,5.175000191E0
4.560438900E-2,-2.154375076E1,-9.675000191E0,5.287500381E0
5.560438900E-2,-2.158125114E1,-9.675000191E0,5.418750286E0
6.560438900E-2,-2.175000000E1,-9.618750572E0,5.456250191E0
7.560438900E-2,-2.178750038E1,-9.543750763E0,5.212500095E0
8.560438900E-2,-2.184375000E1,-9.318750381E0,5.212500095E0
9.560438900E-2,-2.193750000E1,-9.337500572E0,4.987500191E0
1.056043890E-1,-2.221875000E1,-9.393750191E0,4.950000286E0
1.156043890E-1,-2.218125153E1,-9.450000763E0,4.443750381E0
1.256043890E-1,-2.212500000E1,-9.450000763E0,4.481250286E0
1.356043890E-1,-2.210625076E1,-9.525000572E0,4.312500000E0
1.456043890E-1,-2.195625114E1,-9.506250381E0,4.256250381E0
1.556043890E-1,-2.201250076E1,-9.600000381E0,4.387500286E0
1.656043890E-1,-2.199375153E1,-9.618750572E0,4.312500000E0
1.756043890E-1,-2.188125038E1,-9.675000191E0,4.462500095E0
1.856043890E-1,-2.190000153E1,-9.581250191E0,4.425000191E0
1.956043890E-1,-2.199375153E1,-9.581250191E0,4.518750191E0
2.056043890E-1,-2.210625076E1,-9.375000000E0,4.312500000E0
2.156043890E-1,-2.223750114E1,-9.431250572E0,4.106250286E0
2.256043890E-1,-2.223750114E1,-9.525000572E0,3.918750048E0
2.356043890E-1,-2.214375114E1,-9.562500000E0,3.693750143E0
2.456043890E-1,-2.231250000E1,-9.750000000E0,3.412500143E0
2.556043890E-1,-2.231250000E1,-9.656250000E0,3.037500143E0
2.656043890E-1,-2.225625038E1,-9.562500000E0,2.812500000E0
2.756043890E-1,-2.216250038E1,-9.337500572E0,2.568750143E0
2.856043890E-1,-2.235000038E1,-9.525000572E0,2.418750048E0
2.956043890E-1,-2.208750153E1,-9.318750381E0,2.212500095E0
3.056043890E-1,-2.210625076E1,-9.131250381E0,1.912500024E0
3.156043890E-1,-2.251875114E1,-9.093750000E0,1.875000119E0
3.256043890E-1,-2.240625000E1,-9.112500191E0,1.593750119E0
3.356043890E-1,-2.238750076E1,-9.112500191E0,1.275000095E0
3.456043890E-1,-2.259375000E1,-9.000000000E0,1.200000048E0
3.556043890E-1,-2.265000153E1,-9.112500191E0,9.375000596E-1
3.656043890E-1,-2.244375038E1,-8.962500572E0,6.000000238E-1
3.756043890E-1,-2.257500076E1,-8.925000191E0,6.562500000E-1
3.856043890E-1,-2.255625153E1,-8.775000572E0,2.812500000E-1
3.956043890E-1,-2.235000038E1,-8.512500763E0,3.937500119E-1
4.056043890E-1,-2.233125114E1,-8.250000000E0,6.000000238E-1
4.156043890E-1,-2.244375038E1,-7.987500191E0,4.687500298E-1
4.256043890E-1,-2.212500000E1,-8.118750572E0,4.687500298E-1
4.356043890E-1,-2.208750153E1,-7.912500381E0,5.437500477E-1
4.456043890E-1,-2.231250000E1,-8.118750572E0,5.625000000E-1
4.556043890E-1,-2.229375076E1,-8.100000381E0,4.500000179E-1
4.656043890E-1,-2.238750076E1,-8.437500000E0,6.187500358E-1
4.756043890E-1,-2.251875114E1,-8.718750000E0,4.125000238E-1
4.856043890E-1,-2.257500076E1,-8.812500000E0,2.062500119E-1
4.956043890E-1,-2.253750038E1,-8.775000572E0,4.125000238E-1
5.056043890E-1,-2.248125076E1,-8.737500191E0,2.812500000E-1
5.156043890E-1,-2.266875076E1,-8.868750572E0,2.062500119E-1
5.256043890E-1,-2.253750038E1,-8.625000000E0,1.312500089E-1
5.356043890E-1,-2.242500114E1,-8.643750191E0,3.750000149E-2
5.456043890E-1,-2.233125114E1,-8.681250572E0,3.750000149E-2
5.556043890E-1,-2.212500000E1,-8.362500191E0,1.875000000E-1
5.656043890E-1,-2.201250076E1,-8.306250572E0,3.562500179E-1
5.756043890E-1,-2.197500038E1,-8.362500191E0,3.000000119E-1
5.856043890E-1,-2.205000114E1,-8.475000381E0,3.187500238E-1
5.956043890E-1,-2.188125038E1,-8.306250572E0,5.437500477E-1
6.056043890E-1,-2.212500000E1,-8.643750191E0,7.312500477E-1
6.156043890E-1,-2.223750114E1,-8.568750381E0,8.437500596E-1
6.256043890E-1,-2.246250153E1,-8.193750381E0,1.200000048E0
6.356043890E-1,-2.253750038E1,-8.400000572E0,9.187500477E-1
6.456043890E-1,-2.263125038E1,-8.531250000E0,8.250000477E-1
6.556043890E-1,-2.250000000E1,-8.531250000E0,8.250000477E-1
6.656043890E-1,-2.240625000E1,-8.381250381E0,7.500000000E-1
6.756043890E-1,-2.246250153E1,-8.362500191E0,4.312500060E-1
6.856043890E-1,-2.227500153E1,-8.137500763E0,3.562500179E-1
6.956043890E-1,-2.238750076E1,-8.418750763E0,1.875000000E-1
7.056043890E-1,-2.214375114E1,-8.700000763E0,-3.750000000E-1
7.156043890E-1,-2.201250076E1,-8.587500572E0,-7.312500477E-1
7.256043890E-1,-2.199375153E1,-8.400000572E0,-1.143750072E0
7.356043890E-1,-2.214375114E1,-8.456250191E0,-1.143750072E0
7.456043890E-1,-2.225625038E1,-8.587500572E0,-1.200000048E0
7.556043890E-1,-2.212500000E1,-9.056250572E0,-1.162500024E0
7.656043890E-1,-2.205000114E1,-8.906250000E0,-1.425000072E0
7.756043890E-1,-2.201250076E1,-8.831250191E0,-1.387500048E0
7.856043890E-1,-2.195625114E1,-8.925000191E0,-1.143750072E0
7.956043890E-1,-2.188125038E1,-9.037500381E0,-9.375000596E-1
8.056043890E-1,-2.182500076E1,-9.225000381E0,-6.375000477E-1
8.156043890E-1,-2.176875114E1,-9.206250191E0,-5.812500119E-1
8.256043890E-1,-2.173125076E1,-9.150000572E0,-6.750000119E-1
8.356043890E-1,-2.152500153E1,-8.981250763E0,-6.562500000E-1
8.456043890E-1,-2.158125114E1,-9.225000381E0,-5.250000358E-1
8.556043890E-1,-2.158125114E1,-9.281250000E0,-5.625000000E-1
8.656043890E-1,-2.176875114E1,-9.243750572E0,-5.625000000E-1
8.756043890E-1,-2.188125038E1,-9.300000191E0,-6.375000477E-1
8.856043890E-1,-2.176875114E1,-9.393750191E0,-7.125000358E-1
8.956043890E-1,-2.180625153E1,-9.487500191E0,-6.187500358E-1
9.056043890E-1,-2.180625153E1,-9.656250000E0,-3.000000119E-1
9.156043890E-1,-2.214375114E1,-9.693750381E0,-2.812500000E-1
9.256043890E-1,-2.160000038E1,-9.637500763E0,-3.562500179E-1
9.356043890E-1,-2.143125153E1,-9.656250000E0,-4.875000119E-1
9.456043890E-1,-2.143125153E1,-9.600000381E0,-5.250000358E-1
9.556043890E-1,-2.150625038E1,-9.525000572E0,-5.437500477E-1
9.656043890E-1,-2.160000038E1,-9.337500572E0,-5.250000358E-1
9.756043890E-1,-2.173125076E1,-9.562500000E0,-9.000000358E-1
