"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.968636800E-2,5.606250286E0,3.656250238E0,-3.431250000E1
3.968636800E-2,4.837500095E0,3.543750048E0,-3.448125076E1
4.968636800E-2,4.031250000E0,3.431250095E0,-3.465000153E1
5.968636800E-2,2.981250048E0,3.881250143E0,-3.487500000E1
6.968636800E-2,2.343750000E0,4.275000095E0,-3.498750305E1
7.968636800E-2,2.250000000E0,4.518750191E0,-3.489375305E1
8.968636800E-2,2.287500143E0,5.137500286E0,-3.453750229E1
9.968636800E-2,2.662500143E0,5.681250095E0,-3.457500076E1
1.096863680E-1,3.187500238E0,5.850000381E0,-3.470625305E1
1.196863680E-1,3.825000048E0,6.281250477E0,-3.427500153E1
1.296863680E-1,4.368750095E0,6.825000286E0,-3.395625305E1
1.396863680E-1,4.800000191E0,6.956250191E0,-3.380625153E1
1.496863680E-1,5.231250286E0,7.218750477E0,-3.345000076E1
1.596863680E-1,5.625000000E0,7.668750286E0,-3.330000305E1
1.696863680E-1,6.093750477E0,8.156250000E0,-3.330000305E1
1.796863680E-1,6.075000286E0,8.681250572E0,-3.296250153E1
1.896863680E-1,6.131250381E0,9.150000572E0,-3.283125305E1
1.996863680E-1,6.262500286E0,9.562500000E0,-3.301875305E1
2.096863680E-1,6.318750381E0,1.008750057E1,-3.298125076E1
2.196863680E-1,6.581250191E0,1.078125000E1,-3.266250229E1
2.296863680E-1,6.937500477E0,1.121250057E1,-3.262500000E1
2.396863680E-1,7.012500286E0,1.173750019E1,-3.240000153E1
2.496863680E-1,7.068750381E0,1.213125038E1,-3.206250000E1
2.596863680E-1,7.368750095E0,1.239375019E1,-3.176250076E1
2.696863680E-1,7.387500286E0,1.261875057E1,-3.144375038E1
2.796863680E-1,7.350000381E0,1.303125095E1,-3.110625076E1
2.896863680E-1,7.406250477E0,1.314375019E1,-3.095625114E1
2.996863680E-1,7.368750095E0,1.271250057E1,-3.121875191E1
3.096863680E-1,6.712500095E0,1.273125076E1,-3.120000076E1
3.196863680E-1,6.581250191E0,1.252500057E1,-3.136875153E1
3.296863680E-1,6.393750191E0,1.245000076E1,-3.151875114E1
3.396863680E-1,6.468750477E0,1.239375019E1,-3.140625191E1
3.496863680E-1,6.525000095E0,1.258125019E1,-3.144375038E1
3.596863680E-1,6.375000477E0,1.250625038E1,-3.146250153E1
3.696863680E-1,5.887500286E0,1.235625076E1,-3.157500076E1
3.796863680E-1,5.550000191E0,1.269375038E1,-3.150000191E1
3.896863680E-1,5.700000286E0,1.267500019E1,-3.151875114E1
3.996863680E-1,5.512500286E0,1.284375095E1,-3.135000038E1
4.096863680E-1,5.268750191E0,1.275000095E1,-3.120000076E1
4.196863680E-1,4.950000286E0,1.284375095E1,-3.140625191E1
4.296863680E-1,5.006250381E0,1.269375038E1,-3.151875114E1
4.396863680E-1,5.025000095E0,1.248750019E1,-3.155625153E1
4.496863680E-1,5.475000381E0,1.271250057E1,-3.142500114E1
4.596863680E-1,5.606250286E0,1.282500076E1,-3.138750076E1
4.696863680E-1,5.775000095E0,1.297500038E1,-3.123750114E1
4.796863680E-1,5.943750381E0,1.321875095E1,-3.129375076E1
4.896863680E-1,6.150000095E0,1.331250095E1,-3.144375038E1
4.996863680E-1,6.187500477E0,1.346250057E1,-3.163125038E1
5.096863680E-1,5.831250191E0,1.340625095E1,-3.146250153E1
5.196863680E-1,5.493750095E0,1.398750019E1,-3.151875114E1
5.296863680E-1,5.381250381E0,1.381875038E1,-3.170625114E1
5.396863680E-1,5.193750381E0,1.376250076E1,-3.157500076E1
5.496863680E-1,5.100000381E0,1.374375057E1,-3.163125038E1
5.596863680E-1,5.100000381E0,1.357500076E1,-3.159375191E1
5.696863680E-1,5.081250191E0,1.366875076E1,-3.170625114E1
5.796863680E-1,4.668750286E0,1.372500038E1,-3.174375153E1
5.896863680E-1,4.762500286E0,1.393125057E1,-3.155625153E1
5.996863680E-1,5.231250286E0,1.361250019E1,-3.153750038E1
6.096863680E-1,5.231250286E0,1.361250019E1,-3.153750038E1
6.196863680E-1,5.737500191E0,1.350000095E1,-3.148125076E1
6.296863680E-1,5.925000191E0,1.344375038E1,-3.153750038E1
6.396863680E-1,6.075000286E0,1.338750076E1,-3.159375191E1
6.496863680E-1,6.300000191E0,1.335000038E1,-3.153750038E1
6.596863680E-1,6.843750477E0,1.312500095E1,-3.127500153E1
6.696863680E-1,7.125000477E0,1.306875038E1,-3.135000038E1
6.796863680E-1,7.406250477E0,1.297500038E1,-3.127500153E1
6.896863680E-1,7.856250286E0,1.305000019E1,-3.118125153E1
6.996863680E-1,8.062500000E0,1.306875038E1,-3.136875153E1
7.096863680E-1,8.512500763E0,1.290000057E1,-3.106875038E1
7.196863680E-1,8.850000381E0,1.295625019E1,-3.105000114E1
7.296863680E-1,9.356250763E0,1.288125038E1,-3.082500076E1
7.396863680E-1,9.937500000E0,1.275000095E1,-3.078750038E1
7.496863680E-1,1.059375000E1,1.260000038E1,-3.069375038E1
7.596863680E-1,1.121250057E1,1.252500057E1,-3.054375076E1
7.696863680E-1,1.164375019E1,1.256250095E1,-3.022500038E1
7.796863680E-1,1.216875076E1,1.276875019E1,-2.992500114E1
7.896863680E-1,1.250625038E1,1.306875038E1,-2.986875153E1
7.996863680E-1,1.297500038E1,1.306875038E1,-2.953125191E1
8.096863680E-1,1.331250095E1,1.318125057E1,-2.923125076E1
8.196863680E-1,1.391250038E1,1.335000038E1,-2.887500191E1
8.296863680E-1,1.447500038E1,1.333125019E1,-2.835000038E1
8.396863680E-1,1.494375038E1,1.331250095E1,-2.793750191E1
8.496863680E-1,1.546875095E1,1.327500057E1,-2.748750114E1
8.596863680E-1,1.605000114E1,1.280625057E1,-2.705625153E1
8.696863680E-1,1.681875038E1,1.254375076E1,-2.675625038E1
8.796863680E-1,1.768125153E1,1.243125057E1,-2.608125114E1
8.896863680E-1,1.824375153E1,1.230000019E1,-2.553750038E1
8.996863680E-1,1.888125038E1,1.207500076E1,-2.518125153E1
9.096863680E-1,1.957500076E1,1.215000057E1,-2.473125076E1
9.196863680E-1,2.028750038E1,1.213125038E1,-2.403750038E1
9.296863680E-1,2.111250114E1,1.209375095E1,-2.341875076E1
9.396863680E-1,2.175000000E1,1.263750076E1,-2.259375000E1
9.496863680E-1,2.255625153E1,1.297500038E1,-2.175000000E1
9.596863680E-1,2.323125076E1,1.323750019E1,-2.113125038E1
9.696863680E-1,2.398125076E1,1.344375038E1,-2.036250114E1
9.796863680E-1,2.448750114E1,1.376250076E1,-1.959375000E1
9.896863680E-1,2.512500191E1,1.415625095E1,-1.884375000E1
9.996863680E-1,2.548125076E1,1.453125095E1,-1.843125153E1
1.009686368E0,2.602500153E1,1.501875019E1,-1.809375000E1
1.019686368E0,2.623125076E1,1.520625019E1,-1.751250076E1
1.029686368E0,2.619375038E1,1.545000076E1,-1.710000038E1
1.039686368E0,2.619375038E1,1.573125076E1,-1.674375153E1
1.049686368E0,2.643750191E1,1.627500153E1,-1.650000000E1
1.059686368E0,2.647500038E1,1.698750114E1,-1.593750095E1
1.069686368E0,2.626875114E1,1.749375153E1,-1.556250095E1
1.079686368E0,2.625000191E1,1.811250114E1,-1.498125076E1
1.089686368E0,2.606250191E1,1.856250000E1,-1.456875038E1
1.099686368E0,2.608125114E1,1.927500153E1,-1.428750038E1
1.109686368E0,2.621250153E1,1.991250038E1,-1.400625038E1
1.119686368E0,2.628750038E1,2.047500038E1,-1.366875076E1
1.129686368E0,2.621250153E1,2.079375076E1,-1.333125019E1
1.139686368E0,2.619375038E1,2.137500000E1,-1.299375057E1
1.149686368E0,2.608125114E1,2.178750038E1,-1.286250019E1
1.159686368E0,2.602500153E1,2.250000000E1,-1.265625095E1
1.169686368E0,2.606250191E1,2.313750076E1,-1.216875076E1
1.179686368E0,2.611875153E1,2.377500153E1,-1.224375057E1
1.189686368E0,2.602500153E1,2.437500191E1,-1.186875057E1
1.199686368E0,2.591250038E1,2.491875076E1,-1.162500000E1
1.209686368E0,2.578125191E1,2.551875114E1,-1.149375057E1
1.219686368E0,2.576250076E1,2.585625076E1,-1.151250076E1
1.229686368E0,2.574375153E1,2.649375153E1,-1.153125000E1
1.239686368E0,2.578125191E1,2.679375076E1,-1.149375057E1
1.249686368E0,2.568750191E1,2.722500038E1,-1.151250076E1
1.259686368E0,2.550000191E1,2.735625076E1,-1.115625000E1
1.269686368E0,2.546250153E1,2.750625038E1,-1.102500057E1
1.279686368E0,2.544375038E1,2.784375191E1,-1.078125000E1
1.289686368E0,2.518125153E1,2.818125153E1,-1.065000057E1
1.299686368E0,2.505000114E1,2.836875153E1,-1.048125076E1
1.309686368E0,2.501250076E1,2.831250191E1,-1.035000038E1
1.319686368E0,2.471250153E1,2.835000038E1,-1.040625000E1
1.329686368E0,2.437500191E1,2.848125076E1,-1.029375076E1
1.339686368E0,2.422500038E1,2.870625114E1,-1.051875019E1
1.349686368E0,2.400000000E1,2.883750153E1,-1.087500000E1
1.359686368E0,2.398125076E1,2.904375076E1,-1.108125019E1
1.369686368E0,2.394375038E1,2.928750038E1,-1.132500076E1
1.379686368E0,2.377500153E1,2.953125191E1,-1.140000057E1
1.389686368E0,2.373750114E1,2.975625038E1,-1.166250038E1
1.399686368E0,2.358750153E1,3.028125191E1,-1.185000038E1
1.409686368E0,2.379375076E1,3.054375076E1,-1.201875019E1
1.419686368E0,2.396250153E1,3.088125038E1,-1.207500076E1
1.429686368E0,2.400000000E1,3.118125153E1,-1.224375057E1
1.439686368E0,2.381250000E1,3.136875153E1,-1.248750019E1
1.449686368E0,2.377500153E1,3.178125191E1,-1.271250057E1
1.459686368E0,2.355000114E1,3.211875153E1,-1.333125019E1
1.469686368E0,2.336250114E1,3.253125000E1,-1.340625095E1
1.479686368E0,2.336250114E1,3.262500000E1,-1.363125038E1
1.489686368E0,2.295000076E1,3.296250153E1,-1.400625038E1
1.499686368E0,2.238750076E1,3.318750000E1,-1.423125076E1
1.509686368E0,2.201250076E1,3.360000229E1,-1.426875019E1
1.519686368E0,2.150625038E1,3.412500000E1,-1.421250057E1
1.529686368E0,2.135625076E1,3.423750305E1,-1.404375076E1
1.539686368E0,2.116875076E1,3.457500076E1,-1.361250019E1
1.549686368E0,2.090625000E1,3.517500305E1,-1.335000038E1
1.559686368E0,2.055000114E1,3.566250229E1,-1.297500038E1
1.569686368E0,2.036250114E1,3.626250076E1,-1.241250038E1
1.579686368E0,2.060625076E1,3.648750305E1,-1.179375076E1
1.589686368E0,2.071875000E1,3.703125000E1,-1.117500019E1
1.599686368E0,2.062500000E1,3.744375229E1,-1.085625076E1
1.609686368E0,2.073750114E1,3.768750000E1,-1.053750038E1
1.619686368E0,2.073750114E1,3.768750000E1,-1.040625000E1
1.629686368E0,2.083125114E1,3.768750000E1,-1.029375076E1
1.639686368E0,2.092500114E1,3.778125000E1,-9.975000381E0
1.649686368E0,2.105625153E1,3.768750000E1,-9.975000381E0
1.659686368E0,2.088750076E1,3.761250305E1,-1.005000019E1
1.669686368E0,2.083125114E1,3.755625153E1,-9.862500191E0
1.679686368E0,2.118750000E1,3.744375229E1,-1.003125000E1
1.689686368E0,2.115000153E1,3.748125076E1,-9.881250381E0
1.699686368E0,2.131875038E1,3.763125229E1,-9.712500572E0
1.709686368E0,2.143125153E1,3.742500305E1,-9.525000572E0
1.719686368E0,2.175000000E1,3.723750305E1,-9.468750000E0
1.729686368E0,2.193750000E1,3.718125153E1,-9.375000000E0
1.739686368E0,2.216250038E1,3.723750305E1,-9.187500000E0
1.749686368E0,2.220000076E1,3.695625305E1,-9.300000191E0
1.759686368E0,2.208750153E1,3.688125229E1,-9.112500191E0
1.769686368E0,2.180625153E1,3.669375229E1,-9.281250000E0
1.779686368E0,2.176875114E1,3.656250000E1,-9.262500763E0
1.789686368E0,2.165625000E1,3.673125076E1,-9.262500763E0
1.799686368E0,2.152500153E1,3.669375229E1,-9.487500191E0
1.809686368E0,2.133750153E1,3.658125305E1,-9.506250381E0
1.819686368E0,2.131875038E1,3.661875153E1,-9.806250572E0
