"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222411.443,"2023-06-08 13:06:51.443 UTC+02:00"
"PAUSE",3.594266150E1,1686222447.385,"2023-06-08 13:07:27.385 UTC+02:00"
