"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653214919979E9,"2023-06-13 12:46:54.920 UTC+02:00"
"PAUSE",2.667528733337531E1,1.686653241595413E9,"2023-06-13 12:47:21.595 UTC+02:00"
