"event","experiment time","system time","system time text"
"START",0.000000000E0,1686052646.909,"2023-06-06 13:57:26.909 UTC+02:00"
"PAUSE",6.213856211E1,1686052709.048,"2023-06-06 13:58:29.048 UTC+02:00"
