"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
-2.161665387E1,5.322950070E1,1.040122450E1,3.634365596E1,0.000000000E0,0.000000000E0,1.040999985E2,2.072927284E1
2.236112101E0,5.322940156E1,1.040160361E1,3.274003889E1,0.000000000E0,0.000000000E0,1.001212883E1,2.036273766E1
3.236642357E0,5.322940122E1,1.040160800E1,3.317106728E1,0.000000000E0,0.000000000E0,6.423179626E0,1.424546051E1
4.235664540E0,5.322940104E1,1.040160957E1,3.341130089E1,0.000000000E0,0.000000000E0,5.384137630E0,1.189794159E1
5.236730473E0,5.322940095E1,1.040161153E1,3.358384653E1,0.000000000E0,0.000000000E0,4.691559315E0,1.035821629E1
6.236466614E0,5.322940124E1,1.040161136E1,3.324479673E1,0.000000000E0,0.000000000E0,4.414832592E0,9.764258385E0
7.238075307E0,5.322940088E1,1.040161498E1,3.358793470E1,0.000000000E0,0.000000000E0,4.131561279E0,8.688980103E0
8.237027959E0,5.322940158E1,1.040161472E1,3.371104376E1,0.000000000E0,0.000000000E0,4.032516956E0,8.143025398E0
9.237898632E0,5.322940212E1,1.040161552E1,3.389683535E1,0.000000000E0,0.000000000E0,3.948944807E0,7.588323116E0
1.023638764E1,5.322940196E1,1.040161465E1,3.412577825E1,0.000000000E0,0.000000000E0,3.905561686E0,7.207587719E0
1.123826524E1,5.322940151E1,1.040161491E1,3.410240102E1,0.000000000E0,0.000000000E0,3.956518650E0,7.113701344E0
1.223732081E1,5.322940176E1,1.040161522E1,3.401750140E1,0.000000000E0,0.000000000E0,4.060335159E0,6.935815811E0
1.323880726E1,5.322940157E1,1.040161554E1,3.403074564E1,0.000000000E0,0.000000000E0,4.253704548E0,6.837610722E0
1.423798304E1,5.322940128E1,1.040161531E1,3.410935855E1,0.000000000E0,0.000000000E0,4.446376324E0,6.620072842E0
1.523904329E1,5.322940095E1,1.040161579E1,3.415000731E1,0.000000000E0,0.000000000E0,4.637636662E0,6.502806187E0
1.623738641E1,5.322940100E1,1.040161574E1,3.389286629E1,0.000000000E0,0.000000000E0,4.838038921E0,6.358601570E0
1.723823417E1,5.322940104E1,1.040161584E1,3.387626476E1,0.000000000E0,0.000000000E0,5.057912350E0,6.290293217E0
1.823851140E1,5.322940105E1,1.040161592E1,3.385679453E1,0.000000000E0,0.000000000E0,4.808079243E0,6.062739372E0
1.923852958E1,5.322940113E1,1.040161583E1,3.382188257E1,0.000000000E0,0.000000000E0,4.822306633E0,5.894199848E0
2.023783327E1,5.322940113E1,1.040161561E1,3.381748811E1,0.000000000E0,0.000000000E0,5.035099983E0,6.053303242E0
2.123721233E1,5.322940102E1,1.040161603E1,3.382005129E1,0.000000000E0,0.000000000E0,4.862995625E0,6.229330063E0
2.223779206E1,5.322940100E1,1.040161615E1,3.382206538E1,0.000000000E0,0.000000000E0,5.190603733E0,6.719278812E0
2.323601440E1,5.322940074E1,1.040161691E1,3.390464531E1,0.000000000E0,0.000000000E0,5.276056290E0,6.606276035E0
2.423737820E1,5.322940068E1,1.040161710E1,3.390653725E1,0.000000000E0,0.000000000E0,5.629879475E0,6.656222343E0
2.523844762E1,5.322940063E1,1.040161725E1,3.393156154E1,0.000000000E0,0.000000000E0,5.932201385E0,6.560850143E0
2.623726105E1,5.322940033E1,1.040161750E1,3.410099460E1,0.000000000E0,0.000000000E0,6.074589252E0,6.320543289E0
2.723703850E1,5.322940018E1,1.040161791E1,3.418748106E1,0.000000000E0,0.000000000E0,6.245949745E0,6.148782253E0
2.823723865E1,5.322940012E1,1.040161825E1,3.428843301E1,0.000000000E0,0.000000000E0,6.437102318E0,6.018425465E0
2.923660599E1,5.322940010E1,1.040161839E1,3.430070100E1,0.000000000E0,0.000000000E0,6.489405632E0,6.066433430E0
3.023711770E1,5.322940007E1,1.040161855E1,3.437021995E1,0.000000000E0,0.000000000E0,6.770072460E0,6.126836777E0
3.123740614E1,5.322940002E1,1.040161855E1,3.440055435E1,0.000000000E0,0.000000000E0,7.301396370E0,6.294915676E0
3.223741290E1,5.322939980E1,1.040161866E1,3.436619119E1,0.000000000E0,0.000000000E0,7.028483391E0,6.099064827E0
3.323902222E1,5.322939970E1,1.040161872E1,3.437839805E1,0.000000000E0,0.000000000E0,6.801838875E0,5.880315304E0
3.423747112E1,5.322939966E1,1.040161874E1,3.439115433E1,0.000000000E0,0.000000000E0,6.608709812E0,5.483212948E0
3.523662226E1,5.322939975E1,1.040161878E1,3.444742887E1,0.000000000E0,0.000000000E0,6.304713249E0,5.197642803E0
3.623785877E1,5.322939986E1,1.040161882E1,3.449802717E1,0.000000000E0,0.000000000E0,5.805851460E0,4.836005211E0
3.723797923E1,5.322939987E1,1.040161887E1,3.450687726E1,0.000000000E0,0.000000000E0,6.071691513E0,5.104110718E0
3.823856204E1,5.322939981E1,1.040161883E1,3.454886937E1,0.000000000E0,0.000000000E0,6.002919197E0,5.334909439E0
