"event","experiment time","system time","system time text"
"START",0.000000000E0,1686220550.553,"2023-06-08 12:35:50.553 UTC+02:00"
"PAUSE",5.294530262E1,1686220603.498,"2023-06-08 12:36:43.498 UTC+02:00"
