"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686222323069404E9,"2023-06-08 13:05:23.069 UTC+02:00"
"PAUSE",3.725397620833246E1,1.686222360323628E9,"2023-06-08 13:06:00.324 UTC+02:00"
