"event","experiment time","system time","system time text"
"START",0.000000000E0,1686222413.138,"2023-06-08 13:06:53.138 UTC+02:00"
"PAUSE",4.314906336E1,1686222456.287,"2023-06-08 13:07:36.287 UTC+02:00"
