"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.202583551E-1,5.322590159E1,1.038040606E1,2.698171625E1,0.000000000E0,2.580179405E1,6.187584367E0,6.187584367E0
1.720265508E0,5.322588851E1,1.038039553E1,2.740722833E1,8.479686391E-1,2.580179405E1,6.740446943E0,6.740446943E0
2.720271707E0,5.322586375E1,1.038037558E1,2.780122317E1,1.633081999E0,2.580179405E1,7.161349759E0,7.161349759E0
3.720279694E0,5.322583702E1,1.038035404E1,2.790434911E1,1.738235417E0,2.580179405E1,7.840444365E0,7.840444365E0
4.720285773E0,5.322579813E1,1.038032271E1,2.819220911E1,2.248324561E0,2.580179405E1,8.501051408E0,8.501051408E0
5.720292926E0,5.322574903E1,1.038028316E1,2.882347671E1,3.033744209E0,2.580179405E1,9.126644695E0,9.126644695E0
6.720299721E0,5.322570728E1,1.038017085E1,2.957924263E1,3.900993382E0,2.182832676E2,9.636901005E0,9.636901005E0
7.720307350E0,5.322564191E1,1.038011849E1,2.976211430E1,4.632777575E0,2.159168152E2,1.010306535E1,1.010306535E1
8.720314264E0,5.322557664E1,1.038005621E1,2.987676128E1,5.385214688E0,2.151890314E2,1.044295762E1,1.044295762E1
9.720320821E0,5.322551182E1,1.037999856E1,3.009121254E1,5.878952455E0,2.056423950E2,1.096360304E1,1.096360304E1
1.072032750E1,5.322542346E1,1.037994824E1,2.979084263E1,6.522803027E0,2.060130615E2,1.119793098E1,1.119793098E1
1.172033441E1,5.322536135E1,1.037989900E1,3.071779996E1,6.620345018E0,2.076094666E2,1.136237849E1,1.136237849E1
1.271977329E1,5.322529869E1,1.037985720E1,3.044923366E1,6.485603618E0,2.099356384E2,1.148735702E1,1.148735702E1
1.371904981E1,5.322525929E1,1.037981105E1,2.949538972E1,5.907134069E0,2.115963898E2,1.139184422E1,1.139184422E1
1.471905637E1,5.322522594E1,1.037977755E1,2.980453366E1,5.386995801E0,2.138430328E2,1.123878426E1,1.123878426E1
1.571899772E1,5.322519568E1,1.037973885E1,2.987231811E1,5.123708379E0,2.138430328E2,1.135677884E1,1.135677884E1
1.671952701E1,5.322516310E1,1.037972028E1,3.041012900E1,5.059692865E0,2.138430328E2,1.165411078E1,1.165411078E1
1.771953440E1,5.322515676E1,1.037970077E1,3.107706997E1,4.439235247E0,2.138430328E2,1.097722672E1,1.097722672E1
1.871892011E1,5.322514209E1,1.037968437E1,3.195706547E1,4.622047521E0,1.698962700E2,1.048104818E1,1.048104818E1
1.971918285E1,5.322503896E1,1.037984531E1,3.234350221E1,4.791936425E0,1.287624817E2,1.027171900E1,1.027171900E1
2.071918929E1,5.322499774E1,1.037993084E1,3.296436414E1,5.559008914E0,1.287624817E2,1.015538534E1,1.015538534E1
2.171946609E1,5.322494207E1,1.038004486E1,3.413000734E1,6.859248891E0,1.294051666E2,1.017415278E1,1.017415278E1
2.271942520E1,5.322488395E1,1.038015667E1,3.360561209E1,7.639069539E0,1.322562866E2,1.017934900E1,1.017934900E1
2.371943188E1,5.322482693E1,1.038026223E1,3.344964801E1,8.214799549E0,1.336583710E2,1.032185752E1,1.032185752E1
2.471890640E1,5.322475367E1,1.038039012E1,3.306904733E1,9.253318207E0,1.336995087E2,1.028320803E1,1.028320803E1
2.571950769E1,5.322466760E1,1.038052057E1,3.360612524E1,1.001770860E1,1.342467346E2,6.228666061E0,6.228666061E0
2.671951461E1,5.322459554E1,1.038064998E1,3.375265349E1,1.050901525E1,1.342467346E2,6.172576900E0,6.172576900E0
2.771952069E1,5.322452640E1,1.038076681E1,3.375354657E1,1.070632250E1,1.342467346E2,6.274763224E0,6.274763224E0
2.871952808E1,5.322445771E1,1.038088203E1,3.306815002E1,1.080219295E1,1.346465912E2,6.296625790E0,6.296625790E0
2.971953571E1,5.322438879E1,1.038099775E1,3.291465316E1,1.079424501E1,1.346792908E2,6.315448813E0,6.315448813E0
3.071954167E1,5.322432298E1,1.038110886E1,3.251202682E1,1.056925679E1,1.346792908E2,6.366527073E0,6.366527073E0
3.171954870E1,5.322425676E1,1.038122147E1,3.223903375E1,1.035124050E1,1.322620239E2,6.423863863E0,6.423863863E0
3.271955657E1,5.322419268E1,1.038132319E1,3.155895246E1,9.628584404E0,1.412734680E2,6.501936985E0,6.501936985E0
