"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653725.632,"2023-06-13 12:55:25.632 UTC+02:00"
"PAUSE",2.981675686E1,1686653755.449,"2023-06-13 12:55:55.449 UTC+02:00"
