"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685961892219809E9,"2023-06-05 12:44:52.220 UTC+02:00"
"PAUSE",8.696733845833296E1,1.685961979186716E9,"2023-06-05 12:46:19.187 UTC+02:00"
