"event","experiment time","system time","system time text"
"START",0.000000000E0,1686581827.269,"2023-06-12 16:57:07.269 UTC+02:00"
"PAUSE",5.758683378E1,1686581884.856,"2023-06-12 16:58:04.856 UTC+02:00"
