"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.222519570E-1,5.322923670E1,1.039928650E1,3.614385256E1,0.000000000E0,0.000000000E0,4.785900116E1,1.000000000E0
2.150868020E0,5.322925471E1,1.039926926E1,2.140875509E1,2.029999971E0,1.413000031E2,6.405177116E0,8.863197327E0
3.150375572E0,5.322921698E1,1.039911729E1,5.230925758E1,1.509999990E0,1.491000061E2,5.425448895E0,7.461503983E0
4.150222915E0,5.322922583E1,1.039920370E1,2.752298927E1,1.179999948E0,1.576000061E2,1.189024258E1,1.675754166E1
4.929890259E0,5.322927028E1,1.039923269E1,2.795572627E1,1.799999952E0,1.411000061E2,6.795198917E0,1.083806324E1
5.930014529E0,5.322925750E1,1.039925508E1,3.761774814E1,2.039999962E0,1.269000015E2,3.900589466E0,5.286423683E0
6.930004633E0,5.322923524E1,1.039927570E1,4.247982934E1,2.059999943E0,1.210999985E2,3.790092468E0,4.281911850E0
7.929996351E0,5.322922532E1,1.039933457E1,4.304931492E1,3.069999933E0,1.035000000E2,3.790092468E0,3.875024796E0
8.930514632E0,5.322921733E1,1.039937900E1,4.349356379E1,3.180000067E0,1.025000000E2,3.877918959E0,3.497601748E0
9.930042965E0,5.322922388E1,1.039941666E1,4.454660160E1,2.630000114E0,8.530000305E1,3.930040121E0,3.529939890E0
1.093006755E1,5.322920860E1,1.039946089E1,4.476568072E1,3.099999905E0,1.106999969E2,3.935913324E0,3.248173475E0
1.193055041E1,5.322920409E1,1.039950146E1,4.506155964E1,2.180000067E0,8.869999695E1,3.790092468E0,2.958956480E0
1.293072979E1,5.322920266E1,1.039954466E1,4.661293561E1,2.799999952E0,9.800000000E1,3.812273026E0,2.979035616E0
1.393082437E1,5.322920455E1,1.039959920E1,4.684223058E1,3.509999990E0,8.650000000E1,4.238749504E0,3.123203993E0
1.493088312E1,5.322921106E1,1.039965621E1,4.731255967E1,3.150000095E0,8.340000153E1,4.151279926E0,3.286428690E0
1.593057166E1,5.322921873E1,1.039971792E1,4.721837490E1,3.660000086E0,8.180000305E1,4.017064571E0,3.413059235E0
1.693032525E1,5.322922140E1,1.039977650E1,4.759073621E1,3.160000086E0,8.609999847E1,3.941828728E0,3.341672659E0
1.793065890E1,5.322922207E1,1.039980803E1,4.846609362E1,1.090000033E0,8.959999847E1,3.790092468E0,3.332283735E0
1.893041682E1,5.322922104E1,1.039983392E1,4.750740478E1,1.620000005E0,9.509999847E1,3.790092468E0,3.402209044E0
1.993019515E1,5.322921789E1,1.039987303E1,4.729040782E1,2.349999905E0,9.800000000E1,3.790092468E0,3.405937910E0
