"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.706953049E-3,5.325053065E1,1.042700421E1,2.966215515E1,-1.000000000E0,-1.000000000E0,4.864733940E1,4.864733940E1
1.077890396E-2,5.325046134E1,1.042679228E1,2.964649391E1,-1.000000000E0,-1.000000000E0,4.876256107E1,4.876256107E1
1.077890396E-2,5.325044898E1,1.042675511E1,2.963966942E1,-1.000000000E0,-1.000000000E0,4.876256107E1,4.876256107E1
2.100498319E0,5.325040880E1,1.042662393E1,3.027060504E1,2.502284527E0,3.290149397E2,2.887018282E1,2.887018282E1
3.100495458E0,5.325039512E1,1.042649050E1,2.805698151E1,1.595785469E-1,3.045583864E2,2.214961265E1,2.214961265E1
4.050492048E0,5.325038625E1,1.042648851E1,2.798775714E1,1.237744763E-1,2.023973460E2,1.559900121E1,1.559900121E1
5.000489831E0,5.325039285E1,1.042651517E1,2.798027813E1,1.595785469E-1,1.076010354E2,1.659696347E1,1.659696347E1
5.950486898E0,5.325044888E1,1.042651101E1,2.796172235E1,2.518901527E-1,3.891871351E1,1.265800321E1,1.265800321E1
6.900484324E0,5.325047219E1,1.042652837E1,2.781678046E1,8.088550568E-1,4.044164749E1,9.760999119E0,9.760999119E0
7.851206422E0,5.325049266E1,1.042656576E1,2.768055937E1,1.291862726E0,6.839433475E1,8.068915882E0,8.068915882E0
8.800472498E0,5.325050748E1,1.042659026E1,2.765311893E1,1.226516008E0,6.601309560E1,6.550618241E0,6.550618241E0
9.750470519E0,5.325051621E1,1.042661981E1,2.763258353E1,1.226516008E0,8.013271583E1,8.694912004E0,8.694912004E0
1.070041323E1,5.325051649E1,1.042664839E1,2.758755276E1,1.213766932E0,7.740952931E1,6.778643409E0,6.778643409E0
1.165057337E1,5.325051910E1,1.042667011E1,2.762012552E1,8.665823936E-1,8.214114584E1,1.342552867E1,1.342552867E1
1.260057032E1,5.325051320E1,1.042668907E1,2.767703425E1,1.049556732E0,1.086101236E2,1.066516411E1,1.066516411E1
1.355029345E1,5.325051498E1,1.042671044E1,2.774760285E1,1.049556732E0,9.092925875E1,6.300344520E0,6.300344520E0
1.449998033E1,5.325051484E1,1.042672537E1,2.774760300E1,1.049556732E0,9.092927071E1,6.300344520E0,6.300344520E0
1.544997764E1,5.325050810E1,1.042674780E1,2.779464979E1,1.121391535E0,1.066029170E2,5.480391690E0,5.480391690E0
1.640047097E1,5.325051626E1,1.042676312E1,2.783383879E1,1.152015209E0,7.716519740E1,7.982162794E0,7.982162794E0
1.738346791E1,5.325052317E1,1.042675877E1,2.796090308E1,8.270215392E-1,6.702250134E1,7.860025710E0,7.860025710E0
1.838291836E1,5.325051969E1,1.042678148E1,2.800182637E1,1.219293356E0,9.141980760E1,6.079829747E0,6.079829747E0
1.938352299E1,5.325051876E1,1.042679600E1,2.806649832E1,9.419862032E-1,9.201061860E1,5.532028054E0,5.532028054E0
2.038352013E1,5.325051466E1,1.042682163E1,2.805556313E1,1.219293356E0,9.218214303E1,5.232497528E0,5.232497528E0
2.138322163E1,5.325051977E1,1.042683126E1,2.809285283E1,9.419862032E-1,7.048394356E1,5.560425752E0,5.560425752E0
2.238321829E1,5.325052348E1,1.042685717E1,2.813265232E1,1.026324511E0,8.040642308E1,7.565395839E0,7.565395839E0
2.338321626E1,5.325052619E1,1.042687761E1,2.819382141E1,1.026324511E0,8.016619309E1,1.089373415E1,1.089373415E1
2.438321245E1,5.325053620E1,1.042691878E1,2.811513363E1,1.026324511E0,6.993934508E1,1.061619574E1,1.061619574E1
2.538320982E1,5.325054225E1,1.042693943E1,2.814912145E1,1.217033505E0,7.092963562E1,9.909550755E0,9.909550755E0
2.638320661E1,5.325055617E1,1.042695859E1,2.810554770E1,1.233332396E0,5.268777716E1,7.467247882E0,7.467247882E0
2.738320386E1,5.325057717E1,1.042698442E1,2.802912567E1,1.428460240E0,4.141271915E1,1.204622996E1,1.204622996E1
2.838320124E1,5.325059323E1,1.042700201E1,2.777443039E1,1.499340773E0,4.475155208E1,1.103591381E1,1.103591381E1
2.938319778E1,5.325061030E1,1.042700959E1,2.768302608E1,1.428460240E0,3.716399484E1,5.958653232E0,5.958653232E0
3.038319552E1,5.325062741E1,1.042702123E1,2.754508781E1,1.457909584E0,3.247709923E1,6.398773982E0,6.398773982E0
3.138319242E1,5.325064417E1,1.042703367E1,2.741995175E1,1.457909584E0,2.870586292E1,8.585632241E0,8.585632241E0
3.238318956E1,5.325065996E1,1.042704622E1,2.722420966E1,1.517158985E0,2.244399861E1,4.945797569E0,4.945797569E0
3.338318658E1,5.325067872E1,1.042704142E1,2.710087624E1,1.517158985E0,4.665156180E0,4.895405130E0,4.895405130E0
3.438318324E1,5.325067945E1,1.042703699E1,2.691868450E1,1.459628696E0,3.644874141E1,4.911725390E0,4.911725390E0
3.538318038E1,5.325069567E1,1.042703504E1,2.699263062E1,1.465688079E0,3.879243765E0,4.911664951E0,4.911664951E0
3.638317800E1,5.325071065E1,1.042704563E1,2.738725255E1,1.410970528E0,1.947170402E1,4.901515720E0,4.901515720E0
3.738317442E1,5.325072451E1,1.042704872E1,2.723729894E1,1.346047146E0,6.975430451E0,4.900918447E0,4.900918447E0
3.838317144E1,5.325073229E1,1.042703763E1,2.716768181E1,1.192794477E0,5.534455278E0,4.840425096E0,4.840425096E0
3.938316917E1,5.325074478E1,1.042703800E1,2.707661827E1,1.113647545E0,2.920767982E0,4.858617604E0,4.858617604E0
4.038316607E1,5.325076189E1,1.042703820E1,2.701035579E1,1.319956078E0,1.046112651E0,4.874097121E0,4.874097121E0
4.138316309E1,5.325077032E1,1.042704199E1,2.686110163E1,9.916440105E-1,3.606520100E0,4.871483277E0,4.871483277E0
4.238315988E1,5.325078636E1,1.042705253E1,2.685334927E1,1.079283649E0,9.828870433E0,4.863627856E0,4.863627856E0
4.338315713E1,5.325079807E1,1.042705373E1,2.697348790E1,1.011795152E0,3.637935164E0,4.857588176E0,4.857588176E0
4.438315427E1,5.325081491E1,1.042706482E1,2.712967841E1,1.229573789E0,8.085848572E0,4.845590176E0,4.845590176E0
4.538315129E1,5.325082661E1,1.042706627E1,2.770980617E1,1.126795278E0,1.036105788E0,4.845453596E0,4.845453596E0
4.638314795E1,5.325084464E1,1.042706872E1,2.751498645E1,1.235270342E0,3.595219585E2,4.844014619E0,4.844014619E0
4.738314509E1,5.325086151E1,1.042707877E1,2.775004885E1,1.089216615E0,3.998353138E0,4.844008150E0,4.844008150E0
4.838314271E1,5.325086978E1,1.042707669E1,2.776651143E1,9.367182362E-1,3.596328815E2,4.844735254E0,4.844735254E0
4.938313925E1,5.325088927E1,1.042708321E1,2.749987804E1,1.201414523E0,3.109410553E0,4.841762085E0,4.841762085E0
5.038313627E1,5.325090448E1,1.042708519E1,2.737373940E1,1.283919424E0,3.592960742E2,4.836643149E0,4.836643149E0
5.138313305E1,5.325091891E1,1.042709133E1,2.745890795E1,1.378332278E0,4.576604086E0,4.833824183E0,4.833824183E0
5.238313103E1,5.325093343E1,1.042708881E1,2.669514156E1,1.268999414E0,3.562690410E2,4.825987586E0,4.825987586E0
5.338312769E1,5.325093424E1,1.042708393E1,2.654539296E1,6.369902696E-1,3.399196096E2,4.816035194E0,4.816035194E0
5.438312483E1,5.325094603E1,1.042709106E1,2.610923686E1,5.779185038E-1,3.465662925E2,4.810232981E0,4.810232981E0
5.538312209E1,5.325096486E1,1.042709693E1,2.592071369E1,1.008844533E0,3.548149384E2,4.806028826E0,4.806028826E0
5.638311863E1,5.325097314E1,1.042711454E1,2.602174750E1,9.373421460E-1,1.289942386E1,4.794171071E0,4.794171071E0
5.738311625E1,5.325097802E1,1.042713543E1,2.615783609E1,8.276620559E-1,3.922888199E1,4.787889655E0,4.787889655E0
5.838311338E1,5.325098030E1,1.042715851E1,2.648441608E1,8.621556273E-1,5.781119588E1,4.795773791E0,4.795773791E0
5.938311028E1,5.325097609E1,1.042717765E1,2.673658059E1,7.466657735E-1,7.829685905E1,4.797108147E0,4.797108147E0
6.038310671E1,5.325097676E1,1.042720476E1,2.692074194E1,1.129435055E0,8.081944573E1,4.801797084E0,4.801797084E0
6.138310397E1,5.325097659E1,1.042722875E1,2.685317060E1,1.380176164E0,8.325293642E1,4.804398377E0,4.804398377E0
6.238310075E1,5.325097954E1,1.042726319E1,2.673682842E1,1.876074874E0,8.253452526E1,4.807554455E0,4.807554455E0
6.338309801E1,5.325097467E1,1.042726782E1,2.669348266E1,1.224728479E0,9.248163468E1,4.810448423E0,4.810448423E0
6.438309503E1,5.325096899E1,1.042729325E1,2.682709790E1,1.459410836E0,9.912797828E1,4.810489805E0,4.810489805E0
6.538309252E1,5.325096662E1,1.042731609E1,2.696580094E1,1.443321346E0,9.705419504E1,4.811007717E0,4.811007717E0
6.638308942E1,5.325097300E1,1.042733226E1,2.682727720E1,1.258487013E0,8.333956764E1,4.805655679E0,4.805655679E0
6.738308620E1,5.325097390E1,1.042735473E1,2.655245646E1,1.322303419E0,8.374928351E1,4.814349133E0,4.814349133E0
6.838308358E1,5.325096930E1,1.042737469E1,2.656453019E1,1.273462941E0,9.358076577E1,4.817371605E0,4.817371605E0
6.938308060E1,5.325096827E1,1.042739965E1,2.716682915E1,1.348672921E0,9.339961028E1,4.816369598E0,4.816369598E0
7.038307798E1,5.325096487E1,1.042743101E1,2.716873743E1,1.485289339E0,9.530139702E1,4.814959116E0,4.814959116E0
7.138307524E1,5.325096411E1,1.042745352E1,2.721961666E1,1.288094761E0,9.204379773E1,4.814519245E0,4.814519245E0
7.238307202E1,5.325096521E1,1.042747628E1,2.704096749E1,1.319011937E0,8.778746132E1,4.821327511E0,4.821327511E0
7.338306916E1,5.325096442E1,1.042749644E1,2.735332476E1,1.199333845E0,8.932840225E1,4.827522815E0,4.827522815E0
7.438306594E1,5.325096844E1,1.042752922E1,2.690129498E1,1.566744229E0,8.406141698E1,4.827270361E0,4.827270361E0
7.538306332E1,5.325096807E1,1.042753999E1,2.730395994E1,1.185307110E0,8.398114319E1,4.825135659E0,4.825135659E0
7.638305962E1,5.325096643E1,1.042756799E1,2.742300102E1,1.456230856E0,8.703947802E1,4.822644457E0,4.822644457E0
7.738305712E1,5.325096780E1,1.042758696E1,2.740287983E1,1.346397808E0,8.657006106E1,4.833527822E0,4.833527822E0
7.838305426E1,5.325097102E1,1.042761309E1,2.756160157E1,1.505492835E0,8.262066912E1,4.846782206E0,4.846782206E0
7.938305151E1,5.325096877E1,1.042763202E1,2.700634385E1,1.426633129E0,8.700487484E1,4.856582878E0,4.856582878E0
8.038304877E1,5.325096778E1,1.042765601E1,2.729523812E1,1.417062649E0,8.639613647E1,4.851878402E0,4.851878402E0
8.138304567E1,5.325096417E1,1.042767888E1,2.725374113E1,1.404221100E0,8.827704294E1,4.845931967E0,4.845931967E0
8.238304210E1,5.325095985E1,1.042771430E1,2.745275997E1,1.723305400E0,9.420213826E1,4.839358581E0,4.839358581E0
8.338303936E1,5.325095968E1,1.042772533E1,2.718476552E1,1.202477242E0,9.313428240E1,4.829428175E0,4.829428175E0
8.438303626E1,5.325095807E1,1.042775570E1,2.702679114E1,1.563190635E0,9.208104175E1,4.820332985E0,4.820332985E0
8.538303328E1,5.325096242E1,1.042777334E1,2.734898067E1,1.226659844E0,8.147051520E1,4.814380640E0,4.814380640E0
8.638303077E1,5.325095988E1,1.042779839E1,2.712253138E1,1.322009855E0,8.898385608E1,4.810202821E0,4.810202821E0
8.738302755E1,5.325096074E1,1.042781967E1,2.724380692E1,1.287855102E0,8.858204240E1,4.803219325E0,4.803219325E0
8.838302505E1,5.325096206E1,1.042783910E1,2.719293283E1,1.138555860E0,8.451513595E1,4.802762197E0,4.802762197E0
8.938302183E1,5.325096230E1,1.042785951E1,2.712712253E1,1.055435354E0,8.554686272E1,4.798550215E0,4.798550215E0
9.038301933E1,5.325096022E1,1.042788652E1,2.732033137E1,1.175031361E0,8.627082303E1,4.797514338E0,4.797514338E0
9.138301599E1,5.325096117E1,1.042791393E1,2.746815328E1,1.415497408E0,8.267685610E1,4.798960574E0,4.798960574E0
9.238301301E1,5.325096078E1,1.042794011E1,2.732335541E1,1.455222030E0,8.348405579E1,4.795954721E0,4.795954721E0
9.338301039E1,5.325095985E1,1.042796102E1,2.776033055E1,1.281462940E0,8.391868267E1,4.809672810E0,4.809672810E0
