"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.012804985E0,5.322823053E1,1.040414459E1,3.284077644E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
9.212000012E0,5.322824014E1,1.040415274E1,3.284268951E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
1.563867998E1,5.322853751E1,1.040440436E1,3.275329590E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.763146400E1,5.322866765E1,1.040450922E1,3.272476196E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.404342103E1,5.322867294E1,1.040451046E1,3.282061958E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
