"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820311.823,"2023-06-15 11:11:51.823 UTC+02:00"
"PAUSE",2.942158012E1,1686820341.245,"2023-06-15 11:12:21.245 UTC+02:00"
