"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.296429964E0,5.322950980E1,1.040151200E1,3.854357720E1,0.000000000E0,0.000000000E0,4.007799911E1,3.940302610E0
2.040765306E0,5.322941570E1,1.040149031E1,2.433983578E1,0.000000000E0,0.000000000E0,2.000000000E0,1.359378910E1
3.070379190E0,5.322944340E1,1.040152987E1,2.477867739E1,0.000000000E0,0.000000000E0,6.000000000E0,4.378544617E1
4.073873689E0,5.322940665E1,1.040150279E1,2.476110360E1,0.000000000E0,0.000000000E0,1.000000000E0,1.587780151E2
5.072223073E0,5.322940187E1,1.040150614E1,2.515309004E1,0.000000000E0,0.000000000E0,1.200000000E1,1.346618500E2
6.093287188E0,5.322939882E1,1.040150694E1,2.638433341E1,0.000000000E0,0.000000000E0,1.600000000E1,6.861354828E1
7.086298687E0,5.322939695E1,1.040150685E1,2.925455959E1,0.000000000E0,0.000000000E0,1.600000000E1,4.085105133E1
8.097094648E0,5.322939364E1,1.040153560E1,1.446041146E1,0.000000000E0,0.000000000E0,1.600000000E1,2.772518539E1
9.114306070E0,5.322940204E1,1.040154058E1,1.043677042E1,0.000000000E0,0.000000000E0,1.200000000E1,2.184466553E1
9.875257301E0,5.322939324E1,1.040156013E1,1.307888346E1,0.000000000E0,0.000000000E0,8.000000000E0,1.819949913E1
1.088218245E1,5.322939329E1,1.040156004E1,1.230240398E1,0.000000000E0,0.000000000E0,8.000000000E0,1.656237030E1
1.190571992E1,5.322939335E1,1.040156036E1,1.416644814E1,0.000000000E0,0.000000000E0,8.000000000E0,1.503894711E1
1.290530453E1,5.322939339E1,1.040156074E1,1.656979521E1,0.000000000E0,0.000000000E0,8.000000000E0,1.358441734E1
1.391209349E1,5.322939338E1,1.040156057E1,1.724739446E1,0.000000000E0,0.000000000E0,6.000000000E0,1.259249687E1
1.490949034E1,5.322939331E1,1.040156021E1,1.740299518E1,0.000000000E0,0.000000000E0,6.000000000E0,1.181164837E1
1.591947984E1,5.322939330E1,1.040155985E1,1.786297675E1,0.000000000E0,0.000000000E0,6.000000000E0,1.118640518E1
1.689829191E1,5.322939329E1,1.040155976E1,1.839718453E1,0.000000000E0,0.000000000E0,6.000000000E0,1.069468498E1
1.788866914E1,5.322939327E1,1.040155966E1,1.875298300E1,0.000000000E0,0.000000000E0,6.000000000E0,1.035084629E1
1.890544795E1,5.322939332E1,1.040155948E1,1.960759067E1,0.000000000E0,0.000000000E0,6.000000000E0,1.003368759E1
1.990561129E1,5.322939339E1,1.040155902E1,2.040891764E1,0.000000000E0,0.000000000E0,6.000000000E0,9.688473701E0
2.090626772E1,5.322939346E1,1.040155865E1,2.100826429E1,0.000000000E0,0.000000000E0,6.000000000E0,9.400770187E0
2.191301306E1,5.322939371E1,1.040155168E1,2.178352262E1,0.000000000E0,0.000000000E0,6.000000000E0,9.075853348E0
2.290339379E1,5.322938945E1,1.040154323E1,2.303932928E1,0.000000000E0,0.000000000E0,6.000000000E0,8.713652611E0
2.391234671E1,5.322938708E1,1.040153551E1,2.372536159E1,0.000000000E0,0.000000000E0,6.000000000E0,8.443928719E0
2.491314341E1,5.322938932E1,1.040152943E1,2.430938896E1,0.000000000E0,0.000000000E0,6.000000000E0,8.256424904E0
2.590933891E1,5.322938940E1,1.040152910E1,2.455316083E1,0.000000000E0,0.000000000E0,6.000000000E0,8.082351685E0
2.691075575E1,5.322938950E1,1.040152883E1,2.488826781E1,0.000000000E0,0.000000000E0,6.000000000E0,7.924828529E0
2.790959190E1,5.322938957E1,1.040152865E1,2.522348394E1,0.000000000E0,0.000000000E0,6.000000000E0,7.788291931E0
2.889928513E1,5.322938961E1,1.040152845E1,2.548523419E1,0.000000000E0,0.000000000E0,6.000000000E0,7.670285225E0
2.991396359E1,5.322938967E1,1.040152833E1,2.531118958E1,0.000000000E0,0.000000000E0,6.000000000E0,7.521690369E0
3.090834036E1,5.322938971E1,1.040152821E1,2.522757019E1,0.000000000E0,0.000000000E0,6.000000000E0,7.382076740E0
3.191035302E1,5.322938971E1,1.040152821E1,2.486976109E1,0.000000000E0,0.000000000E0,6.000000000E0,7.238256454E0
3.292661613E1,5.322938971E1,1.040152821E1,2.488026340E1,0.000000000E0,0.000000000E0,6.000000000E0,7.111293316E0
3.391836232E1,5.322938971E1,1.040152821E1,2.472121868E1,0.000000000E0,0.000000000E0,6.000000000E0,6.988535404E0
3.491136548E1,5.322938971E1,1.040152821E1,2.470177071E1,0.000000000E0,0.000000000E0,6.000000000E0,6.879736423E0
3.590437617E1,5.322938971E1,1.040152821E1,2.472549366E1,0.000000000E0,0.000000000E0,6.000000000E0,6.756106377E0
3.691628659E1,5.322938971E1,1.040152821E1,2.477575975E1,0.000000000E0,0.000000000E0,6.000000000E0,6.658490658E0
3.791162201E1,5.322938971E1,1.040152821E1,2.484898243E1,0.000000000E0,0.000000000E0,6.000000000E0,6.549706459E0
3.891596066E1,5.322938971E1,1.040152821E1,2.504502782E1,0.000000000E0,0.000000000E0,6.000000000E0,6.443518639E0
3.991682270E1,5.322938971E1,1.040152821E1,2.536600987E1,0.000000000E0,0.000000000E0,6.000000000E0,6.316078663E0
4.091419801E1,5.322938971E1,1.040152821E1,2.523967807E1,0.000000000E0,0.000000000E0,6.000000000E0,6.230682850E0
4.192611697E1,5.322938971E1,1.040152821E1,2.518260078E1,0.000000000E0,0.000000000E0,6.000000000E0,6.109993935E0
4.290621070E1,5.322938971E1,1.040152821E1,2.518187165E1,0.000000000E0,0.000000000E0,6.000000000E0,5.983194351E0
4.391786447E1,5.322938971E1,1.040152821E1,2.556762505E1,0.000000000E0,0.000000000E0,6.000000000E0,5.913812637E0
4.490467324E1,5.322938971E1,1.040152821E1,2.592241807E1,0.000000000E0,0.000000000E0,6.000000000E0,5.863726616E0
4.591742247E1,5.322938971E1,1.040152821E1,2.606545089E1,0.000000000E0,0.000000000E0,6.000000000E0,5.786127567E0
4.691030881E1,5.322938971E1,1.040152821E1,2.616257609E1,0.000000000E0,0.000000000E0,6.000000000E0,5.757847309E0
4.791894600E1,5.322938971E1,1.040152821E1,2.649713081E1,0.000000000E0,0.000000000E0,6.000000000E0,5.650653839E0
4.891134227E1,5.322938971E1,1.040152821E1,2.687603777E1,0.000000000E0,0.000000000E0,6.000000000E0,5.561023235E0
4.992588035E1,5.322938971E1,1.040152821E1,2.727423909E1,0.000000000E0,0.000000000E0,6.000000000E0,5.476655006E0
5.090172750E1,5.322938971E1,1.040152821E1,2.755114318E1,0.000000000E0,0.000000000E0,6.000000000E0,5.368414402E0
5.191552589E1,5.322938971E1,1.040152821E1,2.767988271E1,0.000000000E0,0.000000000E0,6.000000000E0,5.214692116E0
5.290858535E1,5.322938971E1,1.040152821E1,2.756094581E1,0.000000000E0,0.000000000E0,6.000000000E0,5.058166027E0
